institution;indicator;taux observE 2009;taux attendu 2009;SMR 2009;nombre de cas 2009;taux observE 2010;taux attendu 2010;SMR 2010;nombre de cas 2010
Privatklinik Piano;E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;E.5 Operationen am Magen; ; ; ; ; ; ; ; 
Privatklinik Piano;E.5.1.F Magenresektionen insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;E.5.2.M Magenresektionen (ohne ÷sophaguseingriff) bei Magenkarzinom, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;E.5.3.M Magenresektionen mit komplexem Eingriff am ÷sophagus, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;E.6 Operationen am ÷sophagus; ; ; ; ; ; ; ; 
Privatklinik Piano;E.6.1.M Komplexe Eingriffe am ÷sophagus, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;E.7 Operationen am Pankreas; ; ; ; ; ; ; ; 
Privatklinik Piano;E.7.1.M Pankreasresektionen insgesamt (ohne Transplantation, Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F Operationen an Gef‰ssen; ; ; ; ; ; ; ; 
Privatklinik Piano;F.1 Extrakranielle Gef‰ssoperationen; ; ; ; ; ; ; ; 
Privatklinik Piano;F.1.1.M Extrakranielle Gef‰ss≠OP, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.1.2.M Perkutane Stentimplantation in extrakranielle Gef‰sse, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.1.3.F Weitere extrakranielle Gef‰ss≠OP bei OP an Herz oder Aorta;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma); ; ; ; ; ; ; ; 
Privatklinik Piano;F.2.1.F OP an der Aorta insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.2.2.M Offene abdominale OP bei Aortenaneurysma nicht rupturiert, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.2.3.M Endovaskul‰re abdominale OP bei Aortenaneurysma nicht rupturiert, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.2.4.F OP bei thorakalem oder thorakoabdominalem Aneurysma (ohne Aortenklappe);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.2.5.M Aortenaneurysma rupturiert, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3 Operationen an Becken≠/Beinarterien; ; ; ; ; ; ; ; 
Privatklinik Piano;F.3.1.F OP an Becken≠/Beinarterien insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.2.M OP an Becken≠/Beinarterien bei Claudicatio, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.3.M OP an Becken≠/Beinarterien bei Ruheschmerz, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.4.M OP an Becken≠/Beinarterien bei Ulzeration oder Gangr‰n, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.5.M OP an Becken≠/Beinarterien bei arterieller Embolie/Thrombose, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.6.M OP an Becken≠/Beinarterien bei Komplikationen durch Prothesen/Implantate, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.7.M OP an Becken≠/Beinarterien bei Aneurysma/Dissektion, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.8.F OP an Becken≠/Beinarterien kombiniert mit Aorten≠OP;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.3.9.F OP an Becken≠/Beinarterien bei anderen komplexen Diagnosen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.4 Amputationen; ; ; ; ; ; ; ; 
Privatklinik Piano;F.4.1.M Amputation im Fussbereich, kein Trauma, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;F.4.2.M Amputation untere Extremit‰t, kein Trauma, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G Geburtshilfe und Frauenheilkunde; ; ; ; ; ; ; ; 
Privatklinik Piano;G.1 Geburten; ; ; ; ; ; ; ; 
Privatklinik Piano;G.1.1.F Station‰re Geburten;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.1.1.P Anteil Todesfall der Mutter bei station‰ren Geburten;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.1.2.P Anteil vaginale Geburten mit Dammriss 3. und 4. Grades;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.1.3.P Anteil vaginale Geburten mit Episiotomie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.1.4.P Anteil Kaiserschnitt (Sectio);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2 Neugeborene; ; ; ; ; ; ; ; 
Privatklinik Piano;G.2.1.F Neugeborene <1250 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.2.F Neugeborene <1250 g, Zuverlegungen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.3.F Neugeborene <500 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.4.F Neugeborene 500-749 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.5.F Neugeborene 750-999 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.6.F Neugeborene 1000-1249 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.7.F Neugeborene 1250-1499 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.8.F Neugeborene 1500-2499 g;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.2.9.F Neugeborene >2499 g oder ohne Gewichtsangabe;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie); ; ; ; ; ; ; ; 
Privatklinik Piano;G.3.1.M Hysterektomie bei gutartigen Erkrankungen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.3.2.P Anteil laparoskopische/vaginale OP bei Hysterektomien, ohne Plastik;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.4 Brustkrebs; ; ; ; ; ; ; ; 
Privatklinik Piano;G.4.1.F Station‰re Behandlungen bei Brustkrebs;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.5 Eingriffe an der Brust; ; ; ; ; ; ; ; 
Privatklinik Piano;G.5.1.F Eingriffe an der Brust insgesamt (Mammaresektionen und ≠plastiken);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.5.2.F Resektionen der Mamma bei Brustkrebs;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;G.5.3.P Anteil brusterhaltende Resektionen bei Brustkrebs;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane; ; ; ; ; ; ; ; 
Privatklinik Piano;H.1 Entfernung der Niere (Nephrektomie); ; ; ; ; ; ; ; 
Privatklinik Piano;H.1.1.M Vollst‰ndige Nephrektomie, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.1.2.P Anteil laparoskopische OP bei vollst‰ndiger Nephrektomie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.1.3.P Anteil partielle Nephrektomie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.1.3.M Partielle Nephrektomie, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.1.4.P Anteil laparoskopische OP bei partieller Nephrektomie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.2 Nierensteine; ; ; ; ; ; ; ; 
Privatklinik Piano;H.2.1.F HD Nierensteine;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.2.2.P Anteil Intervention zur Steinentfernung bei HD Nierensteine;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.3 Eingriffe an der Harnblase; ; ; ; ; ; ; ; 
Privatklinik Piano;H.3.1.F HD Malignom der Blase;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.3.2.F TUR der Blase insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.3.3.F TUR der Blase bei Malignom;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.3.4.P Anteil Malignom≠TUR mit Instillation von Chemotherapeutika in die Harnblase;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.3.5.M Entfernung der Harnblase (Zystektomie), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR); ; ; ; ; ; ; ; 
Privatklinik Piano;H.4.1.M Prostata≠TUR, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.5 Prostatakarzinom; ; ; ; ; ; ; ; 
Privatklinik Piano;H.5.1.F Prostatakarzinom (als HD oder ND);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;H.5.2.M Radikale Prostatovesikulektomie, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I Orthop‰dische und unfallchirurgische Krankheitsbilder; ; ; ; ; ; ; ; 
Privatklinik Piano;I.1 Gelenkersatz, Totalendoprothese (TEP); ; ; ; ; ; ; ; 
Privatklinik Piano;I.1.1.M H¸ft≠TEP≠Erstimplantation (nicht bei Frakturen), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.1.2.M H¸ft≠TEP≠Wechsel und Komponentenwechsel, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.1.3.M Knie≠TEP≠Erstimplantation, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.1.4.M Wechsel einer Knie≠TEP, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.1.5.M H¸ft≠ oder Knie≠TEP mit Tumorendoprothese, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.2 Operationen an der Wirbels‰ule; ; ; ; ; ; ; ; 
Privatklinik Piano;I.2.1.F OP an der Wirbels‰ule insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.2.2.M Exzision von Bandscheibengewebe (ohne Unfall, Tumor, komplexe OP an Wirbels‰ule), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3 H¸ftgelenknahe Frakturen; ; ; ; ; ; ; ; 
Privatklinik Piano;I.3.1.M Schenkelhalsfraktur (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3.2.M Schenkelhalsfraktur, Alter 20-59, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3.3.M Schenkelhalsfraktur, Alter 60-69, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3.4.M Schenkelhalsfraktur, Alter 70-79, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3.5.M Schenkelhalsfraktur, Alter 80-84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3.6.M Schenkelhalsfraktur, Alter 85-89, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3.7.M Schenkelhalsfraktur, Alter >89, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;I.3.8.M Pertrochant‰re Fraktur (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review); ; ; ; ; ; ; ; 
Privatklinik Piano;J.1 Beatmung; ; ; ; ; ; ; ; 
Privatklinik Piano;J.1.1.M Beatmungsf‰lle >95 h (ohne Neugeborene), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Privatklinik Piano;J.2 Sepsis; ; ; ; ; ; ; ; 
Privatklinik Piano;J.2.1.M HD Sepsis, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Institution;Indikator;beobachtete Rate 2009;erwartete Rate 2009;SMR 2009;Fallzahl 2009;beobachtete Rate 2010;erwartete Rate 2010;SMR 2010;Fallzahl 2010
Uroviva Klinik f¸r Urologie;A Erkrankungen des Herzens; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.1 Herzinfarkt; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.1.1.M HD Herzinfarkt (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.2.M HD Herzinfarkt, Alter 20-44, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.3.M HD Herzinfarkt, Alter 45-64, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.4.M HD Herzinfarkt, Alter 65-84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.5.M HD Herzinfarkt, Alter >84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.6.P Anteil HD Herzinfarkt (Alter >19) mit LHK oder OP an Koronargef‰ssen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.7.M HD Herzinfarkt (Alter >19), Direktaufnahmen nicht weiter verlegt, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.8.M HD Herzinfarkt (Alter >19), Zuverlegungen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.9.P Anteil akute Infarktformen n.n.bez. (Alter >19);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.10.M Transmuraler Herzinfarkt (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.1.11.M Nichttransmuraler Infarkt/NSTEMI (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.2 Herzinsuffizienz; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.2.1.M HD Herzinsuffizienz (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.2.2.M HD Herzinsuffizienz, Alter 20-44, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.2.3.M HD Herzinsuffizienz, Alter 45-64, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.2.4.M HD Herzinsuffizienz, Alter 65-84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.2.5.M HD Herzinsuffizienz, Alter >84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.3 Linksherzkatheter (LHK); ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.3.1.F F‰lle mit LHK mit Koronardiagnostik/≠intervention insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.3.2.M F‰lle mit LHK bei Herzinfarkt (Alter >19), ohne OP am Herzen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.3.4.M F‰lle mit LHK ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.3.5.P Anteil therapeutische Katheter ohne Herzinfarkt ohne komplizierende Diagnose (Alter >19);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.3.6.F F‰lle mit LHK bei Kindern und Jugendlichen (Alter <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.4 Herzrhythmusstˆrungen; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.4.1.F HD Herzrhythmusstˆrungen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.5.1.F Schrittmacherversorgung (Implantationen und Wechsel, inkl. Defibrillatoren);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.5.2.F Implantation oder Wechsel eines Defibrillators;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.6 Ablative Therapie; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.6.1.F Kathetergest¸tzte ablative Therapie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.6.2.F Chirurgisch ablative Therapie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7 Operationen am Herzen; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;A.7.1.F OP am Herzen insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.2.F OP an Herzklappen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.3.F OP an Koronargef‰ssen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.4.F Andere OP am Herzen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.5.F Kombinierte OP am Herzen;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.6.F OP am Herzen bei Kindern und Jugendlichen (Alter <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.7.M Isolierter offener Aortenklappenersatz ohne weitere OP am Herzen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.11.M OP nur an Koronargef‰ssen bei Herzinfarkt (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.12.M OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.13.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 20-49, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.14.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 50-59, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.15.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 60-69, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.16.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter 70-79, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.17.M OP nur an Koronargef‰ssen ohne Herzinfarkt, Alter >79, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;A.7.18.P Anteil Beatmungsf‰lle >95 h bei OP nur an Koronargef‰ssen ohne Herzinfarkt (Alter >19);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1 Schlaganfall; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;B.1.1.M HD Schlaganfall alle Formen (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.2.M HD Schlaganfall alle Formen, Alter 20-44, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.3.M HD Schlaganfall alle Formen, Alter 45-64, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.4.M HD Schlaganfall alle Formen, Alter 65-84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.5.M HD Schlaganfall alle Formen, Alter >84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.6.P Anteil Schlaganf‰lle mit Stroke Unit Behandlung (Alter >19);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.7.M Hirninfarkt (ICD≠10 I63, Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.8.M Hirninfarkt (ICD≠10 I63, Alter >19), Direktaufnahmen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.9.P Anteil Hirninfarkt (ICD≠10 I63, Alter >19) mit systemischer Thrombolyse;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.9.M Hirninfarkt (ICD≠10 I63, Alter >19) mit systemischer Thrombolyse, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.10.M Intrazerebrale Blutung (ICD≠10 I61, Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.11.M Subarachnoidalblutung (ICD≠10 I60, Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.12.P Anteil Schlaganfall n.n.bez. (ICD≠10 I64, Alter >19);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.1.12.M Schlaganfall n.n.bez. (ICD≠10 I64, Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.2 Transitorisch isch‰mische Attacke (TIA); ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;B.2.1.M TIA, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;B.2.2.P Anteil TIA mit Stroke Unit Behandlung;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;C Geriatrische Fr¸hrehablitation; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;C.1 Geriatrische Fr¸hrehabilitation; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;C.1.1.F Geriatrische Fr¸hrehabilitation;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D Erkrankungen der Lunge; ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;D.1 Lungenentz¸ndung (Pneumonie); ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;D.1.1.M HD Pneumonie, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.1.2.M HD Pneumonie, Alter <20, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.1.3.M HD Pneumonie, Alter 20-44, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.1.4.M HD Pneumonie, Alter 45-64, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.1.5.M HD Pneumonie, Alter 65-84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.1.6.M HD Pneumonie, Alter >84, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.1.7.M HD Pneumonie, Alter 1-19, ohne Tumor oder Mukoviszidose, Direktaufnahmen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.1.8.M HD Pneumonie, Alter >19, ohne Tumor oder Mukoviszidose, Direktaufnahmen, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.2 Chronisch obstruktive Lungenkrankheit (COPD); ; ; ; ; ; ; ; 
Uroviva Klinik f¸r Urologie;D.2.1.M COPD (Alter >19), Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.2.2.M COPD (Alter >19) mit FEV1 <35%, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.2.3.M COPD (Alter >19) mit FEV1 35-49%, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.2.4.M COPD (Alter >19) mit FEV1 50-69%, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Uroviva Klinik f¸r Urologie;D.2.5.M COPD (Alter >19) mit FEV1 >69%, Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
