hospital_indicator,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013
Universitätsspital Basel F.2.1.F,,,,0
Universitätsspital Basel F.2.1.F,,,,0
Universitätsspital Basel F.2.2.M,,,,0
Universitätsspital Basel F.2.3.M,,,,0
Universitätsspital Basel F.2.4.F,,,,0
Universitätsspital Basel F.2.5.M,,,,0
Universitätsspital Basel F.3 Operationen an Becken≠/Beinarterien, , , , 
Universitätsspital Basel F.3.1.F,,,,0
Universitätsspital Basel F.3.2.M,,,,0
Universitätsspital Basel F.3.3.M,,,,0
Universitätsspital Basel F.3.4.M,,,,0
Universitätsspital Basel F.3.5.M,,,,0
Universitätsspital Basel F.3.6.M,,,,0
Universitätsspital Basel F.3.7.M,,,,0
Universitätsspital Basel F.3.8.F,,,,0
Universitätsspital Basel F.3.9.F,,,,0
Universitätsspital Basel F.4 Amputationen, , , , 
Universitätsspital Basel F.4.1.M,,,,0
Universitätsspital Basel F.4.2.M,,,,0
Universitätsspital Basel F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Universitätsspital Basel F.5.1.F,,,,0
Universitätsspital Basel F.5.2.F,,,,0
Universitätsspital Basel F.5.3.F,,,,0
Universitätsspital Basel F.5.4.F,,,,0
Universitätsspital Basel F.5.5.F,,,,0
Universitätsspital Basel F.5.6.F,,,,0
Universitätsspital Basel F.5.7.F,,,,0
Universitätsspital Basel G Geburtshilfe und Frauenheilkunde, , , , 
Universitätsspital Basel G.1 Geburten, , , , 
Universitätsspital Basel G.1.1.F,,,,7
Universitätsspital Basel G.1.1.P,0,0,,0
Universitätsspital Basel G.1.2.P,0,0.03,,0
Universitätsspital Basel G.1.3.P,0,0.229,,0
Universitätsspital Basel G.1.4.P,0,0.33,,0
Universitätsspital Basel G.2 Neugeborene, , , , 
Universitätsspital Basel G.2.1.F,,,,0
Universitätsspital Basel G.2.2.F,,,,0
Universitätsspital Basel G.2.3.F,,,,0
Universitätsspital Basel G.2.4.F,,,,0
Universitätsspital Basel G.2.5.F,,,,0
Universitätsspital Basel G.2.6.F,,,,0
Universitätsspital Basel G.2.7.F,,,,0
Universitätsspital Basel G.2.8.F,,,,0
Universitätsspital Basel G.2.9.F,,,,6
Universitätsspital Basel G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Universitätsspital Basel G.3.1.M,,,,0
Universitätsspital Basel G.3.2.P,,,,0
Universitätsspital Basel G.3.3.P,,,,0
Universitätsspital Basel G.3.4.P,,,,0
Universitätsspital Basel G.4 Brustkrebs, , , , 
Universitätsspital Basel G.4.1.F,,,,0
Universitätsspital Basel G.5 Eingriffe an der Brust, , , , 
Universitätsspital Basel G.5.1.F,,,,0
Universitätsspital Basel G.5.2.F,,,,0
Universitätsspital Basel G.5.3.P,,,,0
Universitätsspital Basel H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Universitätsspital Basel H.1 Entfernung der Niere (Nephrektomie), , , , 
Universitätsspital Basel H.1.1.M,,,,0
Universitätsspital Basel H.1.2.P,,,,0
Universitätsspital Basel H.1.3.M,,,,0
Universitätsspital Basel H.1.4.P,,,,0
Universitätsspital Basel H.1.5.P,,,,0
Universitätsspital Basel H.2 Nierensteine, , , , 
Universitätsspital Basel H.2.1.F,,,,0
Universitätsspital Basel H.2.2.P,,,,0
Universitätsspital Basel H.3 Eingriffe an der Harnblase, , , , 
Universitätsspital Basel H.3.1.F,,,,0
Universitätsspital Basel H.3.2.F,,,,0
Universitätsspital Basel H.3.3.F,,,,0
Universitätsspital Basel H.3.4.P,,,,0
Universitätsspital Basel H.3.5.M,,,,0
Universitätsspital Basel H.3.6.M,,,,0
Universitätsspital Basel H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Universitätsspital Basel H.4.1.M,,,,0
Universitätsspital Basel H.5 Prostatakarzinom, , , , 
Universitätsspital Basel H.5.1.F,,,,0
Universitätsspital Basel H.5.2.M,,,,0
Universitätsspital Basel I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Universitätsspital Basel I.1 Gelenkersatz, Endoprothese", , , , 
Universitätsspital Basel I.1.1.M,,,,0
Universitätsspital Basel I.1.2.M,,,,0
Universitätsspital Basel I.1.3.M,,,,0
Universitätsspital Basel I.1.4.M,,,,0
Universitätsspital Basel I.1.5.M,,,,0
Universitätsspital Basel I.1.6.M,,,,0
Universitätsspital Basel I.1.7.M,,,,0
Universitätsspital Basel I.2 Operationen an der Wirbels‰ule, , , , 
Universitätsspital Basel I.2.1.F,,,,0
Universitätsspital Basel I.2.2.M,,,,0
Universitätsspital Basel I.3 H¸ftgelenknahe Frakturen, , , , 
Universitätsspital Basel I.3.1.M,,,,0
Universitätsspital Basel I.3.2.M,,,,0
Universitätsspital Basel I.3.3.M,,,,0
Universitätsspital Basel I.3.4.M,,,,0
Universitätsspital Basel I.3.5.M,,,,0
Universitätsspital Basel I.3.6.M,,,,0
Universitätsspital Basel I.3.7.M,,,,0
Universitätsspital Basel I.3.8.M,,,,0
"Universitätsspital Basel J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Universitätsspital Basel J.1 Beatmung, , , , 
Universitätsspital Basel J.1.1.M,,,,0
Universitätsspital Basel J.1.2.S,,,,0
Universitätsspital Basel J.1.3.P,,,,0
Universitätsspital Basel J.2 Sepsis, , , , 
Universitätsspital Basel J.2.1.M,,,,0
Universitätsspital Basel K Hautkrankheiten, , , , 
Universitätsspital Basel K.1 Hautkrankheiten, , , , 
Universitätsspital Basel K.1.1.F,,,,0
Universitätsspital Basel K.1.2.F,,,,0
Universitätsspital Basel K.1.3.F,,,,0
Universitätsspital Basel L Transplantationen, , , , 
Universitätsspital Basel L.1 Herztransplantationen, , , , 
Universitätsspital Basel L.1.1.F,,,,0
Universitätsspital Basel L.1.2.F,,,,0
Universitätsspital Basel L.1.3.F,,,,0
Universitätsspital Basel L.2 Lungentransplantationen, , , , 
Universitätsspital Basel L.2.1.F,,,,0
Universitätsspital Basel L.2.2.F,,,,0
Universitätsspital Basel L.3 Lebertransplantationen, , , , 
Universitätsspital Basel L.3.1.F,,,,0
Universitätsspital Basel L.3.2.F,,,,0
Universitätsspital Basel L.3.3.F,,,,0
Universitätsspital Basel L.3.4.F,,,,0
Universitätsspital Basel L.4 Pankreastransplantationen, , , , 
Universitätsspital Basel L.4.1.F,,,,0
Universitätsspital Basel L.5 Nierentransplantationen, , , , 
Universitätsspital Basel L.5.1.F,,,,0
Universitätsspital Basel L.5.2.F,,,,0
Universitätsspital Basel L.5.3.F,,,,0
Universitätsspital Basel L.5.4.F,,,,0
Universitätsspital Basel L.5.5.F,,,,0
Universitätsspital Basel L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Universitätsspital Basel L.6.1.F,,,,0
Universitätsspital Basel L.6.2.F,,,,0
Universitätsspital Basel L.6.3.F,,,,0
Universitätsspital Basel L.6.4.F,,,,...
Universitätsspital Basel L.6.5.F,,,,...
Universitätsspital Basel L.6.6.F,,,,-
Universitätsspital Basel L.6.7.F,,,,-
Universitätsspital Basel Z Zusatzinformationen, , , , 
Universitätsspital Basel Z.1 Aufenthaltsdauer, , , , 
Universitätsspital Basel A.1.1.X,,,,0
Universitätsspital Basel B.1.7.X,,,,0
Universitätsspital Basel E.1.1.X,,,,0
Universitätsspital Basel E.2.1.X,,,,0
Universitätsspital Basel F.1.1.X,,,,0
Universitätsspital Basel G.3.1.X,,,,0
Universitätsspital Basel H.4.1.X,,,,0
Universitätsspital Basel I.1.1.X,,,,0
Universitätsspital Basel I.1.3.X,,,,0
Universitätsspital Basel Z.1.1.X,,,,0
Institution Indikator,beobachtete Rate 2013,erwartete Rate 2013,SMR 2013,Fallzahl 2013
Ita Wegman Klinik A Erkrankungen des Herzens, , , , 
Ita Wegman Klinik A.1 Herzinfarkt, , , , 
Ita Wegman Klinik A.1.1.M,,,,0
Ita Wegman Klinik A.1.2.M,,,,0
Ita Wegman Klinik A.1.3.M,,,,0
Ita Wegman Klinik A.1.4.M,,,,0
Ita Wegman Klinik A.1.5.M,,,,0
Ita Wegman Klinik A.1.6.P,,,,0
Ita Wegman Klinik A.1.7.M,,,,0
Ita Wegman Klinik A.1.8.M,,,,0
Ita Wegman Klinik A.1.9.P,,,,0
Ita Wegman Klinik A.1.10.M,,,,0
Ita Wegman Klinik A.1.11.M,,,,0
Ita Wegman Klinik A.2 Herzinsuffizienz, , , , 
Ita Wegman Klinik A.2.1.M,,,,0
Ita Wegman Klinik A.2.2.M,,,,0
Ita Wegman Klinik A.2.3.M,,,,0
Ita Wegman Klinik A.2.4.M,,,,0
Ita Wegman Klinik A.2.5.M,,,,0
Ita Wegman Klinik A.2.6.P,,,,0
Ita Wegman Klinik A.3 Herzkatheter, , , , 
Ita Wegman Klinik A.3.1.F,,,,0
Ita Wegman Klinik A.3.2.M,,,,0
Ita Wegman Klinik A.3.4.M,,,,0
Ita Wegman Klinik A.3.5.M,,,,0
Ita Wegman Klinik A.3.5.P,,,,0
Ita Wegman Klinik A.3.6.F,,,,0
Ita Wegman Klinik A.4 Herzrhythmusstˆrungen, , , , 
Ita Wegman Klinik A.4.1.F,,,,0
Ita Wegman Klinik A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Ita Wegman Klinik A.5.1.F,,,,0
Ita Wegman Klinik A.5.2.F,,,,0
Ita Wegman Klinik A.6 Ablative Therapie, , , , 
Ita Wegman Klinik A.6.1.F,,,,0
Ita Wegman Klinik A.6.2.F,,,,0
Ita Wegman Klinik A.7 Operationen am Herzen, , , , 
Ita Wegman Klinik A.7.1.F,,,,0
Ita Wegman Klinik A.7.2.F,,,,0
Ita Wegman Klinik A.7.3.F,,,,0
Ita Wegman Klinik A.7.4.F,,,,0
Ita Wegman Klinik A.7.5.F,,,,0
Ita Wegman Klinik A.7.6.F,,,,0
Ita Wegman Klinik A.7.7.M,,,,0
Ita Wegman Klinik A.7.8.M,,,,0
Ita Wegman Klinik A.7.9.M,,,,0
Ita Wegman Klinik A.7.10.M,,,,0
Ita Wegman Klinik A.7.11.M,,,,0
Ita Wegman Klinik A.7.12.M,,,,0
Ita Wegman Klinik A.7.13.M,,,,0
Ita Wegman Klinik A.7.14.M,,,,0
Ita Wegman Klinik A.7.15.M,,,,0
Ita Wegman Klinik A.7.16.M,,,,0
Ita Wegman Klinik A.7.17.M,,,,0
Ita Wegman Klinik A.7.18.P,,,,0
Ita Wegman Klinik A.7.19.M,,,,0
Ita Wegman Klinik A.7.20.M,,,,0
Ita Wegman Klinik A.7.21.P,,,,0
Ita Wegman Klinik A.7.22.P,,,,-
Ita Wegman Klinik B.1 Schlaganfall, , , , 
Ita Wegman Klinik B.1.1.M,,,,0
Ita Wegman Klinik B.1.2.M,,,,0
Ita Wegman Klinik B.1.3.M,,,,0
Ita Wegman Klinik B.1.4.M,,,,0
Ita Wegman Klinik B.1.5.M,,,,0
Ita Wegman Klinik B.1.6.P,,,,0
Ita Wegman Klinik B.1.7.M,,,,0
Ita Wegman Klinik B.1.8.M,,,,0
Ita Wegman Klinik B.1.9.M,,,,0
Ita Wegman Klinik B.1.9.P,,,,0
Ita Wegman Klinik B.1.10.M,,,,0
Ita Wegman Klinik B.1.11.M,,,,0
Ita Wegman Klinik B.1.12.M,,,,0
Ita Wegman Klinik B.1.12.P,,,,0
Ita Wegman Klinik B.1.13.M,,,,0
Ita Wegman Klinik B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Ita Wegman Klinik B.2.1.M,,,,0
Ita Wegman Klinik B.2.2.P,,,,0
Ita Wegman Klinik C Geriatrische Fr¸hrehablitation, , , , 
Ita Wegman Klinik C.1 Geriatrische Fr¸hrehabilitation, , , , 
Ita Wegman Klinik C.1.1.F,,,,0
Ita Wegman Klinik C.1.2.P,,,,0
Ita Wegman Klinik C.1.3.S,,,,0
Ita Wegman Klinik D Erkrankungen der Lunge, , , , 
Ita Wegman Klinik D.1 Lungenentz¸ndung (Pneumonie), , , , 
Ita Wegman Klinik D.1.1.M,,,,0
Ita Wegman Klinik D.1.2.M,,,,0
Ita Wegman Klinik D.1.3.M,,,,0
Ita Wegman Klinik D.1.4.M,,,,0
Ita Wegman Klinik D.1.5.M,,,,0
Ita Wegman Klinik D.1.6.M,,,,0
Ita Wegman Klinik D.1.7.M,,,,0
Ita Wegman Klinik D.1.8.M,,,,0
Ita Wegman Klinik D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Ita Wegman Klinik D.2.1.M,,,,0
Ita Wegman Klinik D.2.2.M,,,,0
Ita Wegman Klinik D.2.3.M,,,,0
Ita Wegman Klinik D.2.4.M,,,,0
Ita Wegman Klinik D.2.5.M,,,,0
Ita Wegman Klinik D.2.6.M,,,,0
Ita Wegman Klinik D.2.6.P,,,,0
Ita Wegman Klinik D.3 Lungenkrebs, , , , 
Ita Wegman Klinik D.3.1.F,,,,0
Ita Wegman Klinik D.4 Operationen an der Lunge, , , , 
Ita Wegman Klinik D.4.1.M,,,,0
Ita Wegman Klinik D.4.2.M,,,,0
Ita Wegman Klinik D.4.2.P,,,,0
Ita Wegman Klinik D.4.3.M,,,,0
Ita Wegman Klinik D.4.4.P,,,,0
Ita Wegman Klinik D.4.5.M,,,,0
Ita Wegman Klinik E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Ita Wegman Klinik E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Ita Wegman Klinik E.1.1.M,,,,0
Ita Wegman Klinik E.1.2.P,,,,0
Ita Wegman Klinik E.2 Hernienoperationen, , , , 
Ita Wegman Klinik E.2.1.M,,,,0
Ita Wegman Klinik E.2.2.M,,,,0
Ita Wegman Klinik E.2.3.P,,,,0
Ita Wegman Klinik E.2.4.P,,,,0
Ita Wegman Klinik E.3 Eingriffe an der Schilddr¸se, , , , 
Ita Wegman Klinik E.3.1.F,,,,0
Ita Wegman Klinik E.3.2.P,,,,0
Ita Wegman Klinik E.3.3.F,,,,0
Ita Wegman Klinik E.4 Erkrankungen von Dickdarm und Enddarm (kolorektale Operationen), , , , 
Ita Wegman Klinik E.4.1.M,,,,0
Ita Wegman Klinik E.4.2.M,,,,0
Ita Wegman Klinik E.4.3.M,,,,0
Ita Wegman Klinik E.4.4.M,,,,0
Ita Wegman Klinik E.4.5.M,,,,0
Ita Wegman Klinik E.4.6.M,,,,0
Ita Wegman Klinik E.4.7.M,,,,0
Ita Wegman Klinik E.4.8.F,,,,0
Ita Wegman Klinik E.4.11.F,,,,0
Ita Wegman Klinik E.4.12.F,,,,0
Ita Wegman Klinik E.4.13.M,,,,0
Ita Wegman Klinik E.4.14.P,,,,0
Ita Wegman Klinik E.5 Operationen am Magen, , , , 
Ita Wegman Klinik E.5.1.F,,,,0
Ita Wegman Klinik E.5.2.M,,,,0
Ita Wegman Klinik E.5.3.M,,,,0
Ita Wegman Klinik E.5.4.F,,,,0
Ita Wegman Klinik E.5.5.M,,,,0
Ita Wegman Klinik E.6 Operationen am ÷sophagus, , , , 
Ita Wegman Klinik E.6.1.M,,,,0
Ita Wegman Klinik E.7 Operationen am Pankreas, , , , 
Ita Wegman Klinik E.7.1.M,,,,0
Ita Wegman Klinik F Gef‰sserkrankungen, , , , 
Ita Wegman Klinik F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Ita Wegman Klinik F.1.1.M,,,,0
Ita Wegman Klinik F.1.2.M,,,,0
Ita Wegman Klinik F.1.3.F,,,,0
Ita Wegman Klinik F.1.4.F,,,,0
Ita Wegman Klinik F.2 Erweiterung der Aorta (Aortenaneurysma), , , , 
Ita Wegman Klinik F.2.1.F,,,,0
Ita Wegman Klinik F.2.1.F,,,,0
Ita Wegman Klinik F.2.2.M,,,,0
Ita Wegman Klinik F.2.3.M,,,,0
Ita Wegman Klinik F.2.4.F,,,,0
Ita Wegman Klinik F.2.5.M,,,,0
Ita Wegman Klinik F.3 Operationen an Becken≠/Beinarterien, , , , 
Ita Wegman Klinik F.3.1.F,,,,0
Ita Wegman Klinik F.3.2.M,,,,0
Ita Wegman Klinik F.3.3.M,,,,0
Ita Wegman Klinik F.3.4.M,,,,0
Ita Wegman Klinik F.3.5.M,,,,0
Ita Wegman Klinik F.3.6.M,,,,0
Ita Wegman Klinik F.3.7.M,,,,0
Ita Wegman Klinik F.3.8.F,,,,0
Ita Wegman Klinik F.3.9.F,,,,0
Ita Wegman Klinik F.4 Amputationen, , , , 
Ita Wegman Klinik F.4.1.M,,,,0
Ita Wegman Klinik F.4.2.M,,,,0
Ita Wegman Klinik F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Ita Wegman Klinik F.5.1.F,,,,0
Ita Wegman Klinik F.5.2.F,,,,0
Ita Wegman Klinik F.5.3.F,,,,0
Ita Wegman Klinik F.5.4.F,,,,0
Ita Wegman Klinik F.5.5.F,,,,0
Ita Wegman Klinik F.5.6.F,,,,0
Ita Wegman Klinik F.5.7.F,,,,0
Ita Wegman Klinik G Geburtshilfe und Frauenheilkunde, , , , 
Ita Wegman Klinik G.1 Geburten, , , , 
Ita Wegman Klinik G.1.1.F,,,,18
Ita Wegman Klinik G.1.1.P,0,0,,0
Ita Wegman Klinik G.1.2.P,0,0.03,,0
Ita Wegman Klinik G.1.3.P,,,,1
Ita Wegman Klinik G.1.4.P,0,0.33,,0
Ita Wegman Klinik G.2 Neugeborene, , , , 
Ita Wegman Klinik G.2.1.F,,,,0
Ita Wegman Klinik G.2.2.F,,,,0
Ita Wegman Klinik G.2.3.F,,,,0
Ita Wegman Klinik G.2.4.F,,,,0
Ita Wegman Klinik G.2.5.F,,,,0
Ita Wegman Klinik G.2.6.F,,,,0
Ita Wegman Klinik G.2.7.F,,,,0
Ita Wegman Klinik G.2.8.F,,,,0
Ita Wegman Klinik G.2.9.F,,,,18
Ita Wegman Klinik G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Ita Wegman Klinik G.3.1.M,,,,0
Ita Wegman Klinik G.3.2.P,,,,0
Ita Wegman Klinik G.3.3.P,,,,0
Ita Wegman Klinik G.3.4.P,,,,0
Ita Wegman Klinik G.4 Brustkrebs, , , , 
Ita Wegman Klinik G.4.1.F,,,,0
Ita Wegman Klinik G.5 Eingriffe an der Brust, , , , 
Ita Wegman Klinik G.5.1.F,,,,0
Ita Wegman Klinik G.5.2.F,,,,0
Ita Wegman Klinik G.5.3.P,,,,0
Ita Wegman Klinik H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Ita Wegman Klinik H.1 Entfernung der Niere (Nephrektomie), , , , 
Ita Wegman Klinik H.1.1.M,,,,0
Ita Wegman Klinik H.1.2.P,,,,0
Ita Wegman Klinik H.1.3.M,,,,0
Ita Wegman Klinik H.1.4.P,,,,0
Ita Wegman Klinik H.1.5.P,,,,0
Ita Wegman Klinik H.2 Nierensteine, , , , 
Ita Wegman Klinik H.2.1.F,,,,0
Ita Wegman Klinik H.2.2.P,,,,0
Ita Wegman Klinik H.3 Eingriffe an der Harnblase, , , , 
Ita Wegman Klinik H.3.1.F,,,,0
Ita Wegman Klinik H.3.2.F,,,,0
Ita Wegman Klinik H.3.3.F,,,,0
Ita Wegman Klinik H.3.4.P,,,,0
Ita Wegman Klinik H.3.5.M,,,,0
Ita Wegman Klinik H.3.6.M,,,,0
Ita Wegman Klinik H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Ita Wegman Klinik H.4.1.M,,,,0
Ita Wegman Klinik H.5 Prostatakarzinom, , , , 
Ita Wegman Klinik H.5.1.F,,,,0
Ita Wegman Klinik H.5.2.M,,,,0
Ita Wegman Klinik I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Ita Wegman Klinik I.1 Gelenkersatz, Endoprothese", , , , 
Ita Wegman Klinik I.1.1.M,,,,0
Ita Wegman Klinik I.1.2.M,,,,0
Ita Wegman Klinik I.1.3.M,,,,0
Ita Wegman Klinik I.1.4.M,,,,0
Ita Wegman Klinik I.1.5.M,,,,0
Ita Wegman Klinik I.1.6.M,,,,0
Ita Wegman Klinik I.1.7.M,,,,0
Ita Wegman Klinik I.2 Operationen an der Wirbels‰ule, , , , 
Ita Wegman Klinik I.2.1.F,,,,0
Ita Wegman Klinik I.2.2.M,,,,0
Ita Wegman Klinik I.3 H¸ftgelenknahe Frakturen, , , , 
Ita Wegman Klinik I.3.1.M,,,,0
Ita Wegman Klinik I.3.2.M,,,,0
Ita Wegman Klinik I.3.3.M,,,,0
Ita Wegman Klinik I.3.4.M,,,,0
Ita Wegman Klinik I.3.5.M,,,,0
Ita Wegman Klinik I.3.6.M,,,,0
Ita Wegman Klinik I.3.7.M,,,,0
Ita Wegman Klinik I.3.8.M,,,,0
"Ita Wegman Klinik J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Ita Wegman Klinik J.1 Beatmung, , , , 
Ita Wegman Klinik J.1.1.M,,,,0
Ita Wegman Klinik J.1.2.S,,,,0
Ita Wegman Klinik J.1.3.P,,,,0
Ita Wegman Klinik J.2 Sepsis, , , , 
Ita Wegman Klinik J.2.1.M,,,,0
Ita Wegman Klinik K Hautkrankheiten, , , , 
Ita Wegman Klinik K.1 Hautkrankheiten, , , , 
Ita Wegman Klinik K.1.1.F,,,,0
Ita Wegman Klinik K.1.2.F,,,,0
Ita Wegman Klinik K.1.3.F,,,,0
Ita Wegman Klinik L Transplantationen, , , , 
Ita Wegman Klinik L.1 Herztransplantationen, , , , 
Ita Wegman Klinik L.1.1.F,,,,0
Ita Wegman Klinik L.1.2.F,,,,0
Ita Wegman Klinik L.1.3.F,,,,0
Ita Wegman Klinik L.2 Lungentransplantationen, , , , 
Ita Wegman Klinik L.2.1.F,,,,0
Ita Wegman Klinik L.2.2.F,,,,0
Ita Wegman Klinik L.3 Lebertransplantationen, , , , 
Ita Wegman Klinik L.3.1.F,,,,0
Ita Wegman Klinik L.3.2.F,,,,0
Ita Wegman Klinik L.3.3.F,,,,0
Ita Wegman Klinik L.3.4.F,,,,0
Ita Wegman Klinik L.4 Pankreastransplantationen, , , , 
Ita Wegman Klinik L.4.1.F,,,,0
Ita Wegman Klinik L.5 Nierentransplantationen, , , , 
Ita Wegman Klinik L.5.1.F,,,,0
Ita Wegman Klinik L.5.2.F,,,,0
Ita Wegman Klinik L.5.3.F,,,,0
Ita Wegman Klinik L.5.4.F,,,,0
Ita Wegman Klinik L.5.5.F,,,,0
Ita Wegman Klinik L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Ita Wegman Klinik L.6.1.F,,,,0
Ita Wegman Klinik L.6.2.F,,,,0
Ita Wegman Klinik L.6.3.F,,,,0
Ita Wegman Klinik L.6.4.F,,,,...
Ita Wegman Klinik L.6.5.F,,,,...
Ita Wegman Klinik L.6.6.F,,,,-
Ita Wegman Klinik L.6.7.F,,,,-
Ita Wegman Klinik Z Zusatzinformationen, , , , 
Ita Wegman Klinik Z.1 Aufenthaltsdauer, , , , 
Ita Wegman Klinik A.1.1.X,,,,0
Ita Wegman Klinik B.1.7.X,,,,0
Ita Wegman Klinik E.1.1.X,,,,0
Ita Wegman Klinik E.2.1.X,,,,0
Ita Wegman Klinik F.1.1.X,,,,0
Ita Wegman Klinik G.3.1.X,,,,0
Ita Wegman Klinik H.4.1.X,,,,0
Ita Wegman Klinik I.1.1.X,,,,0
Ita Wegman Klinik I.1.3.X,,,,0
Ita Wegman Klinik Z.1.1.X,,,,0
Institution Indikator,beobachtete Rate 2013,erwartete Rate 2013,SMR 2013,Fallzahl 2013
Geburtshaus Tagmond GmbH A Erkrankungen des Herzens, , , , 
Geburtshaus Tagmond GmbH A.1 Herzinfarkt, , , , 
Geburtshaus Tagmond GmbH A.1.1.M,,,,0
Geburtshaus Tagmond GmbH A.1.2.M,,,,0
Geburtshaus Tagmond GmbH A.1.3.M,,,,0
Geburtshaus Tagmond GmbH A.1.4.M,,,,0
Geburtshaus Tagmond GmbH A.1.5.M,,,,0
Geburtshaus Tagmond GmbH A.1.6.P,,,,0
Geburtshaus Tagmond GmbH A.1.7.M,,,,0
Geburtshaus Tagmond GmbH A.1.8.M,,,,0
Geburtshaus Tagmond GmbH A.1.9.P,,,,0
Geburtshaus Tagmond GmbH A.1.10.M,,,,0
Geburtshaus Tagmond GmbH A.1.11.M,,,,0
Geburtshaus Tagmond GmbH A.2 Herzinsuffizienz, , , , 
Geburtshaus Tagmond GmbH A.2.1.M,,,,0
Geburtshaus Tagmond GmbH A.2.2.M,,,,0
Geburtshaus Tagmond GmbH A.2.3.M,,,,0
Geburtshaus Tagmond GmbH A.2.4.M,,,,0
Geburtshaus Tagmond GmbH A.2.5.M,,,,0
Geburtshaus Tagmond GmbH A.2.6.P,,,,0
Geburtshaus Tagmond GmbH A.3 Herzkatheter, , , , 
Geburtshaus Tagmond GmbH A.3.1.F,,,,0
Geburtshaus Tagmond GmbH A.3.2.M,,,,0
Geburtshaus Tagmond GmbH A.3.4.M,,,,0
Geburtshaus Tagmond GmbH A.3.5.M,,,,0
Geburtshaus Tagmond GmbH A.3.5.P,,,,0
Geburtshaus Tagmond GmbH A.3.6.F,,,,0
Geburtshaus Tagmond GmbH A.4 Herzrhythmusstˆrungen, , , , 
Geburtshaus Tagmond GmbH A.4.1.F,,,,0
Geburtshaus Tagmond GmbH A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Geburtshaus Tagmond GmbH A.5.1.F,,,,0
Geburtshaus Tagmond GmbH A.5.2.F,,,,0
Geburtshaus Tagmond GmbH A.6 Ablative Therapie, , , , 
Geburtshaus Tagmond GmbH A.6.1.F,,,,0
Geburtshaus Tagmond GmbH A.6.2.F,,,,0
Geburtshaus Tagmond GmbH A.7 Operationen am Herzen, , , , 
Geburtshaus Tagmond GmbH A.7.1.F,,,,0
Geburtshaus Tagmond GmbH A.7.2.F,,,,0
Geburtshaus Tagmond GmbH A.7.3.F,,,,0
Geburtshaus Tagmond GmbH A.7.4.F,,,,0
Geburtshaus Tagmond GmbH A.7.5.F,,,,0
Geburtshaus Tagmond GmbH A.7.6.F,,,,0
Geburtshaus Tagmond GmbH A.7.7.M,,,,0
Geburtshaus Tagmond GmbH A.7.8.M,,,,0
Geburtshaus Tagmond GmbH A.7.9.M,,,,0
Geburtshaus Tagmond GmbH A.7.10.M,,,,0
Geburtshaus Tagmond GmbH A.7.11.M,,,,0
Geburtshaus Tagmond GmbH A.7.12.M,,,,0
Geburtshaus Tagmond GmbH A.7.13.M,,,,0
Geburtshaus Tagmond GmbH A.7.14.M,,,,0
Geburtshaus Tagmond GmbH A.7.15.M,,,,0
Geburtshaus Tagmond GmbH A.7.16.M,,,,0
