hospital_indicator,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018
Herz-Neuro-Zentrum Bodensee AG A.3.8.M,0,0.007,0,243
Herz-Neuro-Zentrum Bodensee AG A.3.6.F,,,,1
Herz-Neuro-Zentrum Bodensee AG A.4 Herzrhythmusstˆrungen, , , , 
Herz-Neuro-Zentrum Bodensee AG A.4.1.F,,,,143
Herz-Neuro-Zentrum Bodensee AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Herz-Neuro-Zentrum Bodensee AG A.5.1.F,,,,58
Herz-Neuro-Zentrum Bodensee AG A.5.2.F,,,,23
Herz-Neuro-Zentrum Bodensee AG A.6 Ablative Therapie, , , , 
Herz-Neuro-Zentrum Bodensee AG A.6.1.F,,,,69
Herz-Neuro-Zentrum Bodensee AG A.6.2.F,,,,20
Herz-Neuro-Zentrum Bodensee AG A.7 Operationen am Herzen, , , , 
Herz-Neuro-Zentrum Bodensee AG A.7.1.F,,,,263
Herz-Neuro-Zentrum Bodensee AG A.7.2.F,,,,125
Herz-Neuro-Zentrum Bodensee AG A.7.3.F,,,,158
Herz-Neuro-Zentrum Bodensee AG A.7.4.F,,,,52
Herz-Neuro-Zentrum Bodensee AG A.7.5.F,,,,61
Herz-Neuro-Zentrum Bodensee AG A.7.6.F,,,,0
Herz-Neuro-Zentrum Bodensee AG A.7.24.F,,,,61
Herz-Neuro-Zentrum Bodensee AG A.7.7.M,0,0.007,0,22
Herz-Neuro-Zentrum Bodensee AG A.7.19.M,,,,1
Herz-Neuro-Zentrum Bodensee AG A.7.20.M,0,0.006,0,21
Herz-Neuro-Zentrum Bodensee AG A.7.25.M,0,0.004,0,22
Herz-Neuro-Zentrum Bodensee AG A.7.26.M,,,,0
Herz-Neuro-Zentrum Bodensee AG A.7.27.M,0.051,0.064,0.8,39
Herz-Neuro-Zentrum Bodensee AG A.7.8.M,0.069,0.031,2.2,29
Herz-Neuro-Zentrum Bodensee AG A.7.9.M,0.069,0.031,2.2,29
Herz-Neuro-Zentrum Bodensee AG A.7.10.M,,,,0
Herz-Neuro-Zentrum Bodensee AG A.7.23.M,,,,1
Herz-Neuro-Zentrum Bodensee AG A.7.11.M,0.053,0.03,1.8,19
Herz-Neuro-Zentrum Bodensee AG A.7.28.M,0.053,0.017,3.1,19
Herz-Neuro-Zentrum Bodensee AG A.7.12.M,0,0.009,0,95
Herz-Neuro-Zentrum Bodensee AG A.7.13.M,,,,6
Herz-Neuro-Zentrum Bodensee AG A.7.14.M,0,0.006,0,15
Herz-Neuro-Zentrum Bodensee AG A.7.15.M,0,0.009,0,29
Herz-Neuro-Zentrum Bodensee AG A.7.16.M,0,0.007,0,37
Herz-Neuro-Zentrum Bodensee AG A.7.17.M,,,,8
"Herz-Neuro-Zentrum Bodensee AG A.7.29.M OP an Koronargef‰ssen mit weiterer OP am Herzen (Alter >19), Mortalit‰t",0.068,0.082,0.8,44
Herz-Neuro-Zentrum Bodensee AG A.7.18.P,0,0.092,,0
Herz-Neuro-Zentrum Bodensee AG A.7.21.P,,,,1
Herz-Neuro-Zentrum Bodensee AG A.7.22.P,,,,1
"Herz-Neuro-Zentrum Bodensee AG B Erkrankungen des Nervensystems, Schlaganfall (Stroke)", , , , 
Herz-Neuro-Zentrum Bodensee AG B.1 Schlaganfall, , , , 
Herz-Neuro-Zentrum Bodensee AG B.1.1.M,,,,8
Herz-Neuro-Zentrum Bodensee AG B.1.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.3.M,,,,3
Herz-Neuro-Zentrum Bodensee AG B.1.4.M,,,,3
Herz-Neuro-Zentrum Bodensee AG B.1.5.M,,,,2
"Herz-Neuro-Zentrum Bodensee AG B.1.19.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Direktaufnahmen",0,0.426,,0
"Herz-Neuro-Zentrum Bodensee AG B.1.20.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Zuverlegungen",0,0.431,,0
Herz-Neuro-Zentrum Bodensee AG B.1.7.M,,,,1
Herz-Neuro-Zentrum Bodensee AG B.1.8.M,,,,1
Herz-Neuro-Zentrum Bodensee AG B.1.13.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.16.P,0,0.033,,0
Herz-Neuro-Zentrum Bodensee AG B.1.17.P,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.9.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.9.P,0,0.118,,0
Herz-Neuro-Zentrum Bodensee AG B.1.18.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.18.P,0,0.068,,0
Herz-Neuro-Zentrum Bodensee AG B.1.14.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.14.P,0,0.068,,0
Herz-Neuro-Zentrum Bodensee AG B.1.10.M,,,,7
Herz-Neuro-Zentrum Bodensee AG B.1.11.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.12.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.1.12.P,0,0.042,,0
Herz-Neuro-Zentrum Bodensee AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Herz-Neuro-Zentrum Bodensee AG B.2.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG B.2.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute, , , , 
Herz-Neuro-Zentrum Bodensee AG B.3.1.F,,,,18
Herz-Neuro-Zentrum Bodensee AG B.3.2.M,0,0.024,0,15
Herz-Neuro-Zentrum Bodensee AG B.4 Epilepsie, , , , 
Herz-Neuro-Zentrum Bodensee AG B.4.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG B.4.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG B.5 Multiple Sklerose, , , , 
Herz-Neuro-Zentrum Bodensee AG B.5.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG C Altersmedizin, , , , 
Herz-Neuro-Zentrum Bodensee AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Herz-Neuro-Zentrum Bodensee AG C.1.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG C.1.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG C.1.3.S,,,,0
Herz-Neuro-Zentrum Bodensee AG C.1.4.P,,,,0
Herz-Neuro-Zentrum Bodensee AG C.1.5.S,,,,0
Herz-Neuro-Zentrum Bodensee AG C.2 Mangelern‰hrung bei ƒlteren, , , , 
Herz-Neuro-Zentrum Bodensee AG C.2.1.P,,,,1
Herz-Neuro-Zentrum Bodensee AG C.2.2.P,,,,1
Herz-Neuro-Zentrum Bodensee AG D Erkrankungen der Lunge, , , , 
Herz-Neuro-Zentrum Bodensee AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Herz-Neuro-Zentrum Bodensee AG D.1.1.M,,,,1
Herz-Neuro-Zentrum Bodensee AG D.1.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.6.M,,,,1
Herz-Neuro-Zentrum Bodensee AG D.1.7.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.8.M,,,,1
Herz-Neuro-Zentrum Bodensee AG D.1.9.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.10.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.11.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.1.12.M,,,,1
Herz-Neuro-Zentrum Bodensee AG D.1.13.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Herz-Neuro-Zentrum Bodensee AG D.2.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.2.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.2.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.2.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.2.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.2.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.2.6.P,,,,0
Herz-Neuro-Zentrum Bodensee AG D.3 Lungenkrebs, , , , 
Herz-Neuro-Zentrum Bodensee AG D.3.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG D.4 Operationen an der Lunge, , , , 
Herz-Neuro-Zentrum Bodensee AG D.4.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.4.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.4.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG D.4.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG D.4.4.P,,,,0
Herz-Neuro-Zentrum Bodensee AG D.4.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E Erkrankungen der Bauchorgane, , , , 
Herz-Neuro-Zentrum Bodensee AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Herz-Neuro-Zentrum Bodensee AG E.1.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.1.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG E.2 Hernienoperationen, , , , 
Herz-Neuro-Zentrum Bodensee AG E.2.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.2.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.2.3.P,,,,0
Herz-Neuro-Zentrum Bodensee AG E.2.4.P,,,,0
Herz-Neuro-Zentrum Bodensee AG E.3 Eingriffe an der Schilddr¸se, , , , 
Herz-Neuro-Zentrum Bodensee AG E.3.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.3.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG E.3.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.3.5.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.3.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4 Erkrankungen von Dickdarm und Enddarm, , , , 
Herz-Neuro-Zentrum Bodensee AG E.4.11.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.12.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.7.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.13.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.8.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.14.P,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.15.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.15.P,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.16.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.4.16.P,,,,0
Herz-Neuro-Zentrum Bodensee AG E.5 Erkrankungen des Magens, , , , 
Herz-Neuro-Zentrum Bodensee AG E.5.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.5.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.5.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG E.5.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.5.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.5.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.6 Operationen am ÷sophagus, , , , 
Herz-Neuro-Zentrum Bodensee AG E.6.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.7 Operationen am Pankreas, , , , 
Herz-Neuro-Zentrum Bodensee AG E.7.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.7.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG E.8 Bariatrische Eingriffe, , , , 
Herz-Neuro-Zentrum Bodensee AG E.8.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F Gef‰sserkrankungen, , , , 
Herz-Neuro-Zentrum Bodensee AG F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Herz-Neuro-Zentrum Bodensee AG F.1.1.M,,,,1
Herz-Neuro-Zentrum Bodensee AG F.1.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.1.3.F,,,,7
Herz-Neuro-Zentrum Bodensee AG F.1.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.2 Erkrankungen der Aorta, , , , 
Herz-Neuro-Zentrum Bodensee AG F.2.1.F,,,,18
Herz-Neuro-Zentrum Bodensee AG F.2.7.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.2.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.2.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.2.8.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.2.9.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.2.4.F,,,,18
Herz-Neuro-Zentrum Bodensee AG F.2.10.M,,,,3
Herz-Neuro-Zentrum Bodensee AG F.2.11.M,0,0.054,0,12
Herz-Neuro-Zentrum Bodensee AG F.2.12.M,,,,2
Herz-Neuro-Zentrum Bodensee AG F.2.5.M,,,,2
Herz-Neuro-Zentrum Bodensee AG F.2.6.M,,,,1
Herz-Neuro-Zentrum Bodensee AG F.3 Operationen an Becken≠/Beinarterien, , , , 
Herz-Neuro-Zentrum Bodensee AG F.3.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.7.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.8.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.3.9.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.4 Amputationen, , , , 
Herz-Neuro-Zentrum Bodensee AG F.4.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.4.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Herz-Neuro-Zentrum Bodensee AG F.5.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.5.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.5.5.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.5.6.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.5.7.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.5.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.5.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG F.6 Arteriovenˆser Shunt, , , , 
Herz-Neuro-Zentrum Bodensee AG F.6.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G Geburtshilfe und Frauenheilkunde, , , , 
Herz-Neuro-Zentrum Bodensee AG G.1 Geburten, , , , 
Herz-Neuro-Zentrum Bodensee AG G.1.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.1.1.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.1.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.1.3.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.1.4.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.1.5.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.1.6.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.1.7.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2 Neugeborene, , , , 
Herz-Neuro-Zentrum Bodensee AG G.2.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.5.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.6.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.7.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.8.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.2.9.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Herz-Neuro-Zentrum Bodensee AG G.3.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG G.3.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.3.5.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.3.7.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.3.3.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.3.4.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Herz-Neuro-Zentrum Bodensee AG G.4.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.4.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.4.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.4.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG G.4.5.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.4.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG G.5 Eingriffe an der Brust, , , , 
Herz-Neuro-Zentrum Bodensee AG G.5.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.5.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.5.3.P,,,,0
Herz-Neuro-Zentrum Bodensee AG G.6 Eingriffe am Beckenboden bei der Frau, , , , 
Herz-Neuro-Zentrum Bodensee AG G.6.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.6.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.6.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG G.6.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Herz-Neuro-Zentrum Bodensee AG H.1 Entfernung der Niere (Nephrektomie), , , , 
Herz-Neuro-Zentrum Bodensee AG H.1.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.1.5.P,,,,0
Herz-Neuro-Zentrum Bodensee AG H.1.6.P,,,,0
Herz-Neuro-Zentrum Bodensee AG H.1.7.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.1.8.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.1.9.P,,,,0
Herz-Neuro-Zentrum Bodensee AG H.1.10.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.2 Nierensteine, , , , 
Herz-Neuro-Zentrum Bodensee AG H.2.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG H.2.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG H.3 Eingriffe an der Harnblase, , , , 
Herz-Neuro-Zentrum Bodensee AG H.3.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG H.3.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG H.3.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG H.3.4.P,,,,0
Herz-Neuro-Zentrum Bodensee AG H.3.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.3.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Herz-Neuro-Zentrum Bodensee AG H.4.2.P,,,,0
Herz-Neuro-Zentrum Bodensee AG H.4.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.4.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG H.5 Prostatakarzinom, , , , 
Herz-Neuro-Zentrum Bodensee AG H.5.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG H.5.2.M,,,,0
"Herz-Neuro-Zentrum Bodensee AG I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
"Herz-Neuro-Zentrum Bodensee AG I.1 Gelenkersatz, Endoprothese", , , , 
Herz-Neuro-Zentrum Bodensee AG I.1.8.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.9.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.10.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.11.P,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.12.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.13.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.14.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.15.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.16.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.17.P,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.18.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.19.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.20.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.21.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.1.22.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark, , , , 
Herz-Neuro-Zentrum Bodensee AG I.2.3.F,,,,390
Herz-Neuro-Zentrum Bodensee AG I.2.4.F,,,,18
Herz-Neuro-Zentrum Bodensee AG I.2.5.M,,,,0
"Herz-Neuro-Zentrum Bodensee AG I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",,,,0
Herz-Neuro-Zentrum Bodensee AG I.2.18.M,,,,1
Herz-Neuro-Zentrum Bodensee AG I.2.7.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.2.8.M,0,0,,48
Herz-Neuro-Zentrum Bodensee AG I.2.9.M,0,0.002,0,21
Herz-Neuro-Zentrum Bodensee AG I.2.10.M,,,,4
"Herz-Neuro-Zentrum Bodensee AG I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0,0,0,179
"Herz-Neuro-Zentrum Bodensee AG I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0,0,0,122
Herz-Neuro-Zentrum Bodensee AG I.2.13.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.2.14.M,0,0.007,0,15
Herz-Neuro-Zentrum Bodensee AG I.2.15.P,0,0.007,,0
Herz-Neuro-Zentrum Bodensee AG I.2.16.F,,,,1
Herz-Neuro-Zentrum Bodensee AG I.2.17.F,,,,3
Herz-Neuro-Zentrum Bodensee AG I.3 H¸ftgelenknahe Frakturen, , , , 
Herz-Neuro-Zentrum Bodensee AG I.3.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.3.2.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.3.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.3.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.3.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.3.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.3.7.M,,,,0
Herz-Neuro-Zentrum Bodensee AG I.3.8.M,,,,0
"Herz-Neuro-Zentrum Bodensee AG I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
Herz-Neuro-Zentrum Bodensee AG I.4.1.F,,,,0
"Herz-Neuro-Zentrum Bodensee AG J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Herz-Neuro-Zentrum Bodensee AG J.1 Beatmung, , , , 
Herz-Neuro-Zentrum Bodensee AG J.1.1.M,,,,0
Herz-Neuro-Zentrum Bodensee AG J.1.4.M,,,,0
Herz-Neuro-Zentrum Bodensee AG J.1.5.M,,,,0
Herz-Neuro-Zentrum Bodensee AG J.1.6.M,,,,0
Herz-Neuro-Zentrum Bodensee AG J.1.2.S,,,,0
Herz-Neuro-Zentrum Bodensee AG J.1.3.P,,,,0
Herz-Neuro-Zentrum Bodensee AG J.2 Sepsis, , , , 
Herz-Neuro-Zentrum Bodensee AG J.2.1.M,,,,2
Herz-Neuro-Zentrum Bodensee AG J.2.2.M,,,,2
Herz-Neuro-Zentrum Bodensee AG J.2.3.M,,,,0
Herz-Neuro-Zentrum Bodensee AG J.2.4.M,,,,4
Herz-Neuro-Zentrum Bodensee AG J.2.5.M,,,,2
Herz-Neuro-Zentrum Bodensee AG J.3 Nierenversagen bei Kontrastmitteleinsatz, , , , 
Herz-Neuro-Zentrum Bodensee AG J.3.1.P,0.018,0.072,,18
Herz-Neuro-Zentrum Bodensee AG K Hautkrankheiten, , , , 
Herz-Neuro-Zentrum Bodensee AG K.1 Hautkrankheiten, , , , 
Herz-Neuro-Zentrum Bodensee AG K.1.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG K.1.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG K.1.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L Hochspezialisierte Medizin, , , , 
Herz-Neuro-Zentrum Bodensee AG L.1 Herztransplantationen, , , , 
Herz-Neuro-Zentrum Bodensee AG L.1.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.1.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.1.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.2 Lungentransplantationen, , , , 
Herz-Neuro-Zentrum Bodensee AG L.2.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.2.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.3 Lebertransplantationen, , , , 
Herz-Neuro-Zentrum Bodensee AG L.3.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.3.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.3.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.3.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.4 Pankreastransplantationen, , , , 
Herz-Neuro-Zentrum Bodensee AG L.4.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.5 Nierentransplantationen, , , , 
Herz-Neuro-Zentrum Bodensee AG L.5.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.5.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.5.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.5.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.5.5.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.5.6.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Herz-Neuro-Zentrum Bodensee AG L.6.1.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.6.2.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.6.3.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.6.4.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.6.5.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.6.8.F,,,,0
Herz-Neuro-Zentrum Bodensee AG L.7 Hypertherme Chemotherapie, , , , 
Herz-Neuro-Zentrum Bodensee AG L.7.1.F Hypertherme intraperitoneale Chemotherapie [HIPEC],,,,0
