institution;indicator;taux observE 2008;taux attendu 2008;SMR 2008;nombre de cas 2008;taux observE 2009;taux attendu 2009;SMR 2009;nombre de cas 2009
Ospidal d'Engiadina Bassa;G.2.9.F Neugeborene >2499 g oder ohne Gewichtsangabe;NaN;NaN;NaN;...;NaN;NaN;NaN;53
Ospidal d'Engiadina Bassa;G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie); ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;G.3.1.M Hysterektomie bei gutartigen Erkrankungen Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;G.3.2.P Anteil laparoskopische/vaginale OP bei Hysterektomien ohne Plastik;0;0.707;NaN;0;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;G.4 Brustkrebs; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;G.4.1.F Station‰re Behandlungen bei Brustkrebs;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;G.5 Eingriffe an der Brust; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;G.5.1.F Eingriffe an der Brust insgesamt (Mammaresektionen und ≠plastiken);NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;G.5.2.F Resektionen der Mamma bei Brustkrebs;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;G.5.3.P Anteil brusterhaltende Resektionen bei Brustkrebs;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;H.1 Entfernung der Niere (Nephrektomie); ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;H.1.1.M Vollst‰ndige Nephrektomie Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.1.2.P Anteil laparoskopische OP bei vollst‰ndiger Nephrektomie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.1.3.P Anteil partielle Nephrektomie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.1.3.M Partielle Nephrektomie Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.1.4.P Anteil laparoskopische OP bei partieller Nephrektomie;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.2 Nierensteine; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;H.2.1.F HD Nierensteine;NaN;NaN;NaN;10;NaN;NaN;NaN;15
Ospidal d'Engiadina Bassa;H.2.2.P Anteil Intervention zur Steinentfernung bei HD Nierensteine;0;0.43;NaN;0;0;0.434;NaN;0
Ospidal d'Engiadina Bassa;H.3 Eingriffe an der Harnblase; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;H.3.1.F HD Malignom der Blase;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;H.3.2.F TUR der Blase insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.3.3.F TUR der Blase bei Malignom;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.3.4.P Anteil Malignom≠TUR mit Instillation von Chemotherapeutika in die Harnblase;...;...;NaN;...;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.3.5.M Entfernung der Harnblase (Zystektomie) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR); ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;H.4.1.M Prostata≠TUR Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;H.5 Prostatakarzinom; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;H.5.1.F Prostatakarzinom (als HD oder ND);NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;H.5.2.M Radikale Prostatovesikulektomie Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;I Orthop‰dische und unfallchirurgische Krankheitsbilder; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;I.1 Gelenkersatz Totalendoprothese (TEP); ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;I.1.1.M H¸ft≠TEP≠Erstimplantation (nicht bei Frakturen) Mortalit‰t;NaN;NaN;NaN;<10;0;0.001;0;13
Ospidal d'Engiadina Bassa;I.1.2.M H¸ft≠TEP≠Wechsel und Komponentenwechsel Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;I.1.3.M Knie≠TEP≠Erstimplantation Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;I.1.4.M Wechsel einer Knie≠TEP Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;I.1.5.M H¸ft≠ oder Knie≠TEP mit Tumorendoprothese Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;I.2 Operationen an der Wirbels‰ule; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;I.2.1.F OP an der Wirbels‰ule insgesamt;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;I.2.2.M Exzision von Bandscheibengewebe (ohne Unfall Tumor komplexe OP an Wirbels‰ule) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;I.3 H¸ftgelenknahe Frakturen; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;I.3.1.M Schenkelhalsfraktur (Alter >19) Mortalit‰t;0.077;0.032;2.4;13;0;0.017;0;11
Ospidal d'Engiadina Bassa;I.3.2.M Schenkelhalsfraktur Alter 20-59 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;I.3.3.M Schenkelhalsfraktur Alter 60-69 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;I.3.4.M Schenkelhalsfraktur Alter 70-79 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;I.3.5.M Schenkelhalsfraktur Alter 80-84 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;I.3.6.M Schenkelhalsfraktur Alter 85-89 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;I.3.7.M Schenkelhalsfraktur Alter >89 Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;I.3.8.M Pertrochant‰re Fraktur (Alter >19) Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospidal d'Engiadina Bassa;J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review); ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;J.1 Beatmung; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;J.1.1.M Beatmungsf‰lle >95 h (ohne Neugeborene) Mortalit‰t;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospidal d'Engiadina Bassa;J.2 Sepsis; ; ; ; ; ; ; ; 
Ospidal d'Engiadina Bassa;J.2.1.M HD Sepsis Mortalit‰t;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
instituzione;indicatore;tasso osservato 2008;tasso atteso 2008;SMR 2008;numero di casi 2008;tasso osservato 2009;tasso atteso 2009;SMR 2009;numero di casi 2009
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A Cardiopatie; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1 Infarto miocardico; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.1.M DP infarto miocardico (et‡ >19) mortalit‡;0.1;0.152;0.7;10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.2.M DP infarto miocardico et‡ 20-44 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.3.M DP infarto miocardico et‡ 45-64 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.4.M DP infarto miocardico et‡ 65-84 mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.5.M DP infarto miocardico et‡ >84 mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.6.P DP infarto miocardico (et‡ >19) con LHK o OP ai vasi coronarici percentuale;0;0.515;NaN;0;0;0.522;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.7.M DP infarto miocardico (et‡ >19) ammissioni dirette non trasferito mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.8.M DP infarto miocardico (et‡ >19) trasferito da un altro ospedale mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.9.P Forme acute di infarto al miocardio NAS (et‡ >19) percentuale;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.10.M Infarto transmurale (et‡ >19) mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.1.11.M Infarto non transmurale/NSTEMI (et‡ >19) mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.2 Insufficienza cardiaca; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.2.1.M DP insufficienza cardiaca (et‡ >19) mortalit‡;0.111;0.107;1;45;0.088;0.105;0.8;34
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.2.2.M DP insufficienza cardiaca et‡ 20-44 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.2.3.M DP insufficienza cardiaca et‡ 45-64 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.2.4.M DP insufficienza cardiaca et‡ 65-84 mortalit‡;0;0.076;0;23;0.067;0.07;1;15
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.2.5.M DP insufficienza cardiaca et‡ >84 mortalit‡;0.227;0.139;1.6;22;0.105;0.133;0.8;19
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.3 Cateterizzazione sinistra del cuore (LHC); ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.3.1.F Casi con LHC diagnosi coronarica/intervento coronarico totale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.3.2.M Casi con LHC in caso d'infarto miocardico (et‡ >19) senza OP al cuore mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.3.3.M Casi con LHC senza infarto miocardico con diagnosi complicante (et‡ >19) mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.3.4.M Casi con LHC senza infarto miocardico senza diagnosi complicante (et‡ >19) mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.3.5.P Catetere terapeutico senza infarto miocardico senza diagnosi complicante (et‡ >19) percentuale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.3.6.F Casi con LHC su bambini e adolescenti (et‡ <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.4 Disturbi del ritmo cardiaco; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.4.1.F DP disturbi del ritmo cardiaco;NaN;NaN;NaN;16;NaN;NaN;NaN;16
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.5 Trattamento con pacemaker o defibrillatore impiantabile; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.5.1.F Trattamento con pacemaker (impianto e sostituzione incluso defibrillatore);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.5.2.F Impianto e sostituzione di defibrillatore;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.6 Terapia ablativa; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.6.1.F Terapia ablativa supportata da catetere;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.6.2.F Terapia ablativa chirurgica;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7 Interventi sul cuore; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.1.F OP al cuore totale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.2.F OP alle valvole cardiache;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.3.F OP ai vasi coronarici;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.4.F Altre OP al cuore;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.5.F OP combinata al cuore;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.6.F OP al cuore di bambini o adolescenti  (et‡ <20);NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.7.M Sostituzione isolata della valvola aortica a cuore aperto senza altre OP al cuore mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.11.M OP solo ai vasi coronarici in caso d'infarto miocardico (et‡ >19) mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.12.M OP solo ai vasi coronarici senza infarto miocardico (et‡ >19) mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.13.M OP solo ai vasi coronarici senza infarto miocardico et‡ 20-49 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.14.M OP solo ai vasi coronarici senza infarto miocardico et‡ 50-59 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.15.M OP solo ai vasi coronarici senza infarto miocardico et‡ 60-69 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.16.M OP solo ai vasi coronarici senza infarto miocardico et‡ 70-79 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.17.M OP solo ai vasi coronarici senza infarto miocardico et‡ >79 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;A.7.18.P Casi totali di ventilazione meccanica >95 h in caso di OP solo ai vasi coronarici senza infarto miocardico (et‡ >19) percentuale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1 Colpo apoplettico; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.1.M DP colpo apoplettico tutte le forme (et‡ >19) mortalit‡;0.083;0.176;0.5;24;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.2.M DP colpo apoplettico tutte le forme et‡ 20-44 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.3.M DP colpo apoplettico tutte le forme et‡ 45-64 mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.4.M DP colpo apoplettico tutte le forme et‡ 65-84 mortalit‡;0.071;0.142;0.5;14;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.5.M DP colpo apoplettico tutte le forme et‡ >84 mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.6.P DP colpo apoplettico (et‡ >19) con trattamento in unit‡ Stroke percentuale;...;...;NaN;...;0;0.079;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.7.M Infarto cerebrale (ICD≠10 I63 et‡ >19) mortalit‡;0.043;0.122;0.4;23;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.8.M Infarto cerebrale (ICD≠10 I63 et‡ >19) ammissioni dirette mortalit‡;0.043;0.124;0.4;23;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.9.P Infarto cerebrale (ICD≠10 I63 et‡ >19) con trombolisi sistemica percentuale;0;0.078;NaN;0;0;0.076;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.9.M Infarto cerebrale (ICD≠10 I63 et‡ >19) con trombolisi sistemica mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.10.M Emorragia intracerebrale (ICD≠10 I61 et‡ >19) mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.11.M Emorragia subaracnoidea (ICD≠10 I60 et‡ >19) mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.12.P Colpo apoplettico non altrimenti specificato (ICD≠10 I64 et‡ >19) percentuale;0;0.157;NaN;0;0;0.138;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.1.12.M Colpo apoplettico non altrimenti specificato (ICD≠10 I64 et‡ >19) mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.2 Attacchi ischemici transitori (TIA); ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.2.1.M TIA mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;B.2.2.P TIA con trattamento in unit‡ Stroke percentuale;...;...;NaN;...;0;0.005;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;C Riabilitazione geriatrica precoce; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;C.1 Riabilitazione geriatrica precoce; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;C.1.1.F Riabilitazione geriatrica precoce;NaN;NaN;NaN;...;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D Malattie polmonari; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1 Polmonite; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.1.M DP polmonite mortalit‡;0.032;0.089;0.4;63;0.04;0.085;0.5;75
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.2.M DP polmonite et‡ <20 mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.3.M DP polmonite et‡ 20-44 mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.4.M DP polmonite et‡ 45-64 mortalit‡;NaN;NaN;NaN;<10;NaN;NaN;NaN;<10
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.5.M DP polmonite et‡ 65-84 mortalit‡;0;0.064;0;21;0;0.073;0;45
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.6.M DP polmonite et‡ >84 mortalit‡;0.062;0.123;0.5;32;0.083;0.12;0.7;24
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.7.M DP polmonite et‡ 1-19 senza tumore o mucoviscidosi ammissioni dirette mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.1.8.M DP polmonite et‡ >19 senza tumore o mucoviscidosi ammissioni dirette mortalit‡;0.016;0.076;0.2;61;0.032;0.071;0.4;63
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2 Bronco pneumopatia cronica ostruttiva (BPCO); ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2.1.M BPCO (et‡ >19) mortalit‡;0;0.043;0;20;0;0.041;0;22
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2.2.M BPCO (et‡ >19) con FEV1 <35 % mortalit‡;...;...;...;...;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2.3.M BPCO (et‡ >19) con FEV1 35-49 % mortalit‡;...;...;...;...;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2.4.M BPCO (et‡ >19) con FEV1 50-69 % mortalit‡;...;...;...;...;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2.5.M BPCO (et‡ >19) con FEV1 >69 % mortalit‡;...;...;...;...;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2.6.P BPCO (et‡ >19) con FEV1 NAS percentuale;...;...;NaN;...;0;0.335;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.2.6.M BPCO (et‡ >19) con FEV1 NAS mortalit‡;...;...;...;...;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.3 Cancro polmonare (carcinoma bronchiale); ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.3.1.F Ospedalizzazioni in caso di cancro polmonare;NaN;NaN;NaN;12;NaN;NaN;NaN;22
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.4 Interventi sul polmone; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.4.1.M Resezioni maggiori di polmone o bronchi totale mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.4.2.P Pneumonectomia in caso di carcinoma bronchiale percentuale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.4.2.M Pneumonectomia in caso di carcinoma bronchiale mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;D.4.3.M Resezione parziale del polmone in caso di carcinoma bronchiale mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E Interventi su organi addominali et sulla tiroide (chirurgia viscerale); ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.1 Ablazione della vescicola biliare (colecistectomia); ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.1.1.M Colecistectomia in caso di calcoli biliari e colecistite senza tumore mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.1.2.P OP laparoscopica per colecistectomia in caso di calcoli biliari e colecistite senza tumore percentuale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.2 Riparazione di ernia; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.2.1.M Erniotomia senza OP all'intestino mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.2.2.M Erniotomia con OP all'intestino mortalit‡;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.3 Interventi sulla tiroide; ; ; ; ; ; ; ; 
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.3.1.F Resezione della tiroide;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.3.2.P Casi totali di ventilazione meccanica >95 h in caso di resezione della tiroide percentuale;NaN;NaN;NaN;0;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.3.3.F Radioiodioterapia;NaN;NaN;NaN;...;NaN;NaN;NaN;0
Ospedale Regionale di Bellinzona e Valli ≠ Sede Acquarossa;E.4 Interventi maggiori su colon e retto (interventi colorettali); ; ; ; ; ; ; ; 
