hospital_indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008
Klinik Sonnenblick D.1.4.M,,,,0
Klinik Sonnenblick D.1.5.M,,,,0
Klinik Sonnenblick D.1.6.M,,,,0
Klinik Sonnenblick D.1.7.M,,,,0
Klinik Sonnenblick D.1.8.M,,,,0
Klinik Sonnenblick D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Klinik Sonnenblick D.2.1.M,,,,0
Klinik Sonnenblick D.2.2.M,...,...,...,...
Klinik Sonnenblick D.2.3.M,...,...,...,...
Klinik Sonnenblick D.2.4.M,...,...,...,...
Klinik Sonnenblick D.2.5.M,...,...,...,...
Klinik Sonnenblick D.2.6.P,...,...,,...
Klinik Sonnenblick D.2.6.M,...,...,...,...
Klinik Sonnenblick D.3 Lungenkrebs, , , , 
Klinik Sonnenblick D.3.1.F,,,,0
Klinik Sonnenblick D.4 Operationen an der Lunge, , , , 
Klinik Sonnenblick D.4.1.M,,,,0
Klinik Sonnenblick D.4.2.P,,,,0
Klinik Sonnenblick D.4.2.M,,,,0
Klinik Sonnenblick D.4.3.M,,,,0
Klinik Sonnenblick E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Klinik Sonnenblick E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Klinik Sonnenblick E.1.1.M,,,,<10
Klinik Sonnenblick E.1.2.P,,,,<10
Klinik Sonnenblick E.2 Hernienoperationen, , , , 
Klinik Sonnenblick E.2.1.M,0,0.001,0,51
Klinik Sonnenblick E.2.2.M,,,,0
Klinik Sonnenblick E.3 Eingriffe an der Schilddr¸se, , , , 
Klinik Sonnenblick E.3.1.F,,,,0
Klinik Sonnenblick E.3.2.P,,,,0
Klinik Sonnenblick E.3.3.F,,,,...
Klinik Sonnenblick E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Klinik Sonnenblick E.4.1.M,,,,0
Klinik Sonnenblick E.4.2.M,,,,0
Klinik Sonnenblick E.4.3.M,,,,0
Klinik Sonnenblick E.4.4.M,,,,0
Klinik Sonnenblick E.4.5.M,,,,0
Klinik Sonnenblick E.4.6.M,,,,0
Klinik Sonnenblick E.4.7.M,,,,0
Klinik Sonnenblick E.4.8.F,,,,0
Klinik Sonnenblick E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Klinik Sonnenblick E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Klinik Sonnenblick E.5 Operationen am Magen, , , , 
Klinik Sonnenblick E.5.1.F,,,,0
Klinik Sonnenblick E.5.2.M,,,,0
Klinik Sonnenblick E.5.3.M,,,,0
Klinik Sonnenblick E.6 Operationen am ÷sophagus, , , , 
Klinik Sonnenblick E.6.1.M,,,,0
Klinik Sonnenblick E.7 Operationen am Pankreas, , , , 
Klinik Sonnenblick E.7.1.M,,,,0
Klinik Sonnenblick F Operationen an Gef‰ssen, , , , 
Klinik Sonnenblick F.1 Extrakranielle Gef‰ssoperationen, , , , 
Klinik Sonnenblick F.1.1.M,,,,0
Klinik Sonnenblick F.1.2.M,,,,0
Klinik Sonnenblick F.1.3.F,,,,0
Klinik Sonnenblick F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Klinik Sonnenblick F.2.1.F,,,,0
Klinik Sonnenblick F.2.2.M,,,,0
Klinik Sonnenblick F.2.3.M,,,,0
Klinik Sonnenblick F.2.4.F,,,,0
Klinik Sonnenblick F.2.5.M,,,,0
Klinik Sonnenblick F.3 Operationen an Becken≠/Beinarterien, , , , 
Klinik Sonnenblick F.3.1.F,,,,0
Klinik Sonnenblick F.3.2.M,...,...,...,...
Klinik Sonnenblick F.3.3.M,...,...,...,...
Klinik Sonnenblick F.3.4.M,...,...,...,...
Klinik Sonnenblick F.3.5.M,,,,0
Klinik Sonnenblick F.3.6.M,,,,0
Klinik Sonnenblick F.3.7.M,,,,0
Klinik Sonnenblick F.3.8.F,,,,0
Klinik Sonnenblick F.3.9.F,,,,0
Klinik Sonnenblick F.4 Amputationen, , , , 
Klinik Sonnenblick F.4.1.M,,,,0
Klinik Sonnenblick F.4.2.M,,,,0
Klinik Sonnenblick G Geburtshilfe und Frauenheilkunde, , , , 
Klinik Sonnenblick G.1 Geburten, , , , 
Klinik Sonnenblick G.1.1.F,,,,429
Klinik Sonnenblick G.1.1.P,0,0,,0
Klinik Sonnenblick G.1.2.P,0,0.028,,0
Klinik Sonnenblick G.1.3.P,0,0.291,,0
Klinik Sonnenblick G.1.4.P,0.361,0.328,,155
Klinik Sonnenblick G.2 Neugeborene, , , , 
Klinik Sonnenblick G.2.1.F,,,,...
Klinik Sonnenblick G.2.2.F,,,,...
Klinik Sonnenblick G.2.3.F,,,,...
Klinik Sonnenblick G.2.4.F,,,,...
Klinik Sonnenblick G.2.5.F,,,,...
Klinik Sonnenblick G.2.6.F,,,,...
Klinik Sonnenblick G.2.7.F,,,,...
Klinik Sonnenblick G.2.8.F,,,,...
Klinik Sonnenblick G.2.9.F,,,,...
Klinik Sonnenblick G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Klinik Sonnenblick G.3.1.M,0,0,,60
Klinik Sonnenblick G.3.2.P,0.983,0.707,,58
Klinik Sonnenblick G.4 Brustkrebs, , , , 
Klinik Sonnenblick G.4.1.F,,,,<10
Klinik Sonnenblick G.5 Eingriffe an der Brust, , , , 
Klinik Sonnenblick G.5.1.F,,,,23
Klinik Sonnenblick G.5.2.F,,,,<10
Klinik Sonnenblick G.5.3.P,,,,<10
Klinik Sonnenblick H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Klinik Sonnenblick H.1 Entfernung der Niere (Nephrektomie), , , , 
Klinik Sonnenblick H.1.1.M,,,,0
Klinik Sonnenblick H.1.2.P,,,,0
Klinik Sonnenblick H.1.3.P Anteil partielle Nephrektomie,,,,0
Klinik Sonnenblick H.1.3.M,,,,0
Klinik Sonnenblick H.1.4.P,,,,0
Klinik Sonnenblick H.2 Nierensteine, , , , 
Klinik Sonnenblick H.2.1.F,,,,<10
Klinik Sonnenblick H.2.2.P,0,0.43,,0
Klinik Sonnenblick H.3 Eingriffe an der Harnblase, , , , 
Klinik Sonnenblick H.3.1.F,,,,0
Klinik Sonnenblick H.3.2.F,,,,0
Klinik Sonnenblick H.3.3.F,,,,0
Klinik Sonnenblick H.3.4.P,...,...,,...
Klinik Sonnenblick H.3.5.M,,,,<10
Klinik Sonnenblick H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Klinik Sonnenblick H.4.1.M,0,0.001,0,43
Klinik Sonnenblick H.5 Prostatakarzinom, , , , 
Klinik Sonnenblick H.5.1.F,,,,0
Klinik Sonnenblick H.5.2.M,,,,0
Klinik Sonnenblick I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Klinik Sonnenblick I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Klinik Sonnenblick I.1.1.M,,,,<10
Klinik Sonnenblick I.1.2.M,,,,0
Klinik Sonnenblick I.1.3.M,0,0,0,12
Klinik Sonnenblick I.1.4.M,,,,<10
Klinik Sonnenblick I.1.5.M,,,,0
Klinik Sonnenblick I.2 Operationen an der Wirbels‰ule, , , , 
Klinik Sonnenblick I.2.1.F,,,,0
Klinik Sonnenblick I.2.2.M,,,,0
Klinik Sonnenblick I.3 H¸ftgelenknahe Frakturen, , , , 
Klinik Sonnenblick I.3.1.M,,,,0
Klinik Sonnenblick I.3.2.M,,,,0
Klinik Sonnenblick I.3.3.M,,,,0
Klinik Sonnenblick I.3.4.M,,,,0
Klinik Sonnenblick I.3.5.M,,,,0
Klinik Sonnenblick I.3.6.M,,,,0
Klinik Sonnenblick I.3.7.M,,,,0
Klinik Sonnenblick I.3.8.M,,,,0
Klinik Sonnenblick J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Klinik Sonnenblick J.1 Beatmung, , , , 
Klinik Sonnenblick J.1.1.M,,,,0
Klinik Sonnenblick J.2 Sepsis, , , , 
Klinik Sonnenblick J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Klinik Marienfried A Erkrankungen des Herzens, , , , 
Klinik Marienfried A.1 Herzinfarkt, , , , 
Klinik Marienfried A.1.1.M,,,,0
Klinik Marienfried A.1.2.M,,,,0
Klinik Marienfried A.1.3.M,,,,0
Klinik Marienfried A.1.4.M,,,,0
Klinik Marienfried A.1.5.M,,,,0
Klinik Marienfried A.1.6.P,,,,0
Klinik Marienfried A.1.7.M,,,,0
Klinik Marienfried A.1.8.M,,,,0
Klinik Marienfried A.1.9.P,,,,0
Klinik Marienfried A.1.10.M,,,,0
Klinik Marienfried A.1.11.M,,,,0
Klinik Marienfried A.2 Herzinsuffizienz, , , , 
Klinik Marienfried A.2.1.M,,,,0
Klinik Marienfried A.2.2.M,,,,0
Klinik Marienfried A.2.3.M,,,,0
Klinik Marienfried A.2.4.M,,,,0
Klinik Marienfried A.2.5.M,,,,0
Klinik Marienfried A.3 Linksherzkatheter (LHK), , , , 
Klinik Marienfried A.3.1.F,,,,0
Klinik Marienfried A.3.2.M,,,,0
Klinik Marienfried A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Klinik Marienfried A.3.4.M,,,,0
Klinik Marienfried A.3.5.P,,,,0
Klinik Marienfried A.3.6.F,,,,0
Klinik Marienfried A.4 Herzrhythmusstˆrungen, , , , 
Klinik Marienfried A.4.1.F,,,,0
Klinik Marienfried A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Klinik Marienfried A.5.1.F,,,,0
Klinik Marienfried A.5.2.F,,,,0
Klinik Marienfried A.6 Ablative Therapie, , , , 
Klinik Marienfried A.6.1.F,,,,0
Klinik Marienfried A.6.2.F,,,,0
Klinik Marienfried A.7 Operationen am Herzen, , , , 
Klinik Marienfried A.7.1.F,,,,0
Klinik Marienfried A.7.2.F,,,,0
Klinik Marienfried A.7.3.F,,,,0
Klinik Marienfried A.7.4.F,,,,0
Klinik Marienfried A.7.5.F,,,,0
Klinik Marienfried A.7.6.F,,,,0
Klinik Marienfried A.7.7.M,,,,0
Klinik Marienfried A.7.11.M,,,,0
Klinik Marienfried A.7.12.M,,,,0
Klinik Marienfried A.7.13.M,,,,0
Klinik Marienfried A.7.14.M,,,,0
Klinik Marienfried A.7.15.M,,,,0
Klinik Marienfried A.7.16.M,,,,0
Klinik Marienfried A.7.17.M,,,,0
Klinik Marienfried A.7.18.P,,,,0
Klinik Marienfried B.1 Schlaganfall, , , , 
Klinik Marienfried B.1.1.M,,,,0
Klinik Marienfried B.1.2.M,,,,0
Klinik Marienfried B.1.3.M,,,,0
Klinik Marienfried B.1.4.M,,,,0
Klinik Marienfried B.1.5.M,,,,0
Klinik Marienfried B.1.6.P,...,...,,...
Klinik Marienfried B.1.7.M,,,,0
Klinik Marienfried B.1.8.M,,,,0
Klinik Marienfried B.1.9.P,,,,0
Klinik Marienfried B.1.9.M,,,,0
Klinik Marienfried B.1.10.M,,,,0
Klinik Marienfried B.1.11.M,,,,0
Klinik Marienfried B.1.12.P,,,,0
Klinik Marienfried B.1.12.M,,,,0
Klinik Marienfried B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Klinik Marienfried B.2.1.M,,,,0
Klinik Marienfried B.2.2.P,...,...,,...
Klinik Marienfried C Geriatrische Fr¸hrehablitation, , , , 
Klinik Marienfried C.1 Geriatrische Fr¸hrehabilitation, , , , 
Klinik Marienfried C.1.1.F,,,,...
Klinik Marienfried D Erkrankungen der Lunge, , , , 
Klinik Marienfried D.1 Lungenentz¸ndung (Pneumonie), , , , 
Klinik Marienfried D.1.1.M,,,,<10
Klinik Marienfried D.1.2.M,,,,0
Klinik Marienfried D.1.3.M,,,,0
Klinik Marienfried D.1.4.M,,,,0
Klinik Marienfried D.1.5.M,,,,0
Klinik Marienfried D.1.6.M,,,,<10
Klinik Marienfried D.1.7.M,,,,0
Klinik Marienfried D.1.8.M,,,,<10
Klinik Marienfried D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Klinik Marienfried D.2.1.M,,,,0
Klinik Marienfried D.2.2.M,...,...,...,...
Klinik Marienfried D.2.3.M,...,...,...,...
Klinik Marienfried D.2.4.M,...,...,...,...
Klinik Marienfried D.2.5.M,...,...,...,...
Klinik Marienfried D.2.6.P,...,...,,...
Klinik Marienfried D.2.6.M,...,...,...,...
Klinik Marienfried D.3 Lungenkrebs, , , , 
Klinik Marienfried D.3.1.F,,,,0
Klinik Marienfried D.4 Operationen an der Lunge, , , , 
Klinik Marienfried D.4.1.M,,,,0
Klinik Marienfried D.4.2.P,,,,0
Klinik Marienfried D.4.2.M,,,,0
Klinik Marienfried D.4.3.M,,,,0
Klinik Marienfried E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Klinik Marienfried E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Klinik Marienfried E.1.1.M,,,,0
Klinik Marienfried E.1.2.P,,,,0
Klinik Marienfried E.2 Hernienoperationen, , , , 
Klinik Marienfried E.2.1.M,0,0,0,17
Klinik Marienfried E.2.2.M,,,,0
Klinik Marienfried E.3 Eingriffe an der Schilddr¸se, , , , 
Klinik Marienfried E.3.1.F,,,,0
Klinik Marienfried E.3.2.P,,,,0
Klinik Marienfried E.3.3.F,,,,...
Klinik Marienfried E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Klinik Marienfried E.4.1.M,,,,0
Klinik Marienfried E.4.2.M,,,,0
Klinik Marienfried E.4.3.M,,,,0
Klinik Marienfried E.4.4.M,,,,0
Klinik Marienfried E.4.5.M,,,,0
Klinik Marienfried E.4.6.M,,,,0
Klinik Marienfried E.4.7.M,,,,0
Klinik Marienfried E.4.8.F,,,,0
Klinik Marienfried E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Klinik Marienfried E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Klinik Marienfried E.5 Operationen am Magen, , , , 
Klinik Marienfried E.5.1.F,,,,0
Klinik Marienfried E.5.2.M,,,,0
Klinik Marienfried E.5.3.M,,,,0
Klinik Marienfried E.6 Operationen am ÷sophagus, , , , 
Klinik Marienfried E.6.1.M,,,,0
Klinik Marienfried E.7 Operationen am Pankreas, , , , 
Klinik Marienfried E.7.1.M,,,,0
Klinik Marienfried F Operationen an Gef‰ssen, , , , 
Klinik Marienfried F.1 Extrakranielle Gef‰ssoperationen, , , , 
Klinik Marienfried F.1.1.M,,,,0
Klinik Marienfried F.1.2.M,,,,0
Klinik Marienfried F.1.3.F,,,,0
Klinik Marienfried F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Klinik Marienfried F.2.1.F,,,,0
Klinik Marienfried F.2.2.M,,,,0
Klinik Marienfried F.2.3.M,,,,0
Klinik Marienfried F.2.4.F,,,,0
Klinik Marienfried F.2.5.M,,,,0
Klinik Marienfried F.3 Operationen an Becken≠/Beinarterien, , , , 
Klinik Marienfried F.3.1.F,,,,0
Klinik Marienfried F.3.2.M,...,...,...,...
Klinik Marienfried F.3.3.M,...,...,...,...
Klinik Marienfried F.3.4.M,...,...,...,...
Klinik Marienfried F.3.5.M,,,,0
Klinik Marienfried F.3.6.M,,,,0
Klinik Marienfried F.3.7.M,,,,0
Klinik Marienfried F.3.8.F,,,,0
Klinik Marienfried F.3.9.F,,,,0
Klinik Marienfried F.4 Amputationen, , , , 
Klinik Marienfried F.4.1.M,,,,0
Klinik Marienfried F.4.2.M,,,,0
Klinik Marienfried G Geburtshilfe und Frauenheilkunde, , , , 
Klinik Marienfried G.1 Geburten, , , , 
Klinik Marienfried G.1.1.F,,,,81
Klinik Marienfried G.1.1.P,0,0,,0
Klinik Marienfried G.1.2.P,0,0.028,,0
Klinik Marienfried G.1.3.P,0,0.291,,0
Klinik Marienfried G.1.4.P,0.519,0.328,,42
Klinik Marienfried G.2 Neugeborene, , , , 
Klinik Marienfried G.2.1.F,,,,...
Klinik Marienfried G.2.2.F,,,,...
Klinik Marienfried G.2.3.F,,,,...
Klinik Marienfried G.2.4.F,,,,...
Klinik Marienfried G.2.5.F,,,,...
Klinik Marienfried G.2.6.F,,,,...
Klinik Marienfried G.2.7.F,,,,...
Klinik Marienfried G.2.8.F,,,,...
Klinik Marienfried G.2.9.F,,,,...
Klinik Marienfried G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Klinik Marienfried G.3.1.M,,,,<10
Klinik Marienfried G.3.2.P,,,,<10
Klinik Marienfried G.4 Brustkrebs, , , , 
Klinik Marienfried G.4.1.F,,,,0
Klinik Marienfried G.5 Eingriffe an der Brust, , , , 
Klinik Marienfried G.5.1.F,,,,13
Klinik Marienfried G.5.2.F,,,,0
Klinik Marienfried G.5.3.P,,,,0
Klinik Marienfried H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Klinik Marienfried H.1 Entfernung der Niere (Nephrektomie), , , , 
Klinik Marienfried H.1.1.M,,,,0
Klinik Marienfried H.1.2.P,,,,0
Klinik Marienfried H.1.3.P Anteil partielle Nephrektomie,,,,0
Klinik Marienfried H.1.3.M,,,,0
Klinik Marienfried H.1.4.P,,,,0
Klinik Marienfried H.2 Nierensteine, , , , 
Klinik Marienfried H.2.1.F,,,,0
Klinik Marienfried H.2.2.P,,,,0
Klinik Marienfried H.3 Eingriffe an der Harnblase, , , , 
Klinik Marienfried H.3.1.F,,,,0
Klinik Marienfried H.3.2.F,,,,0
Klinik Marienfried H.3.3.F,,,,0
Klinik Marienfried H.3.4.P,...,...,,...
Klinik Marienfried H.3.5.M,,,,0
Klinik Marienfried H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Klinik Marienfried H.4.1.M,,,,0
Klinik Marienfried H.5 Prostatakarzinom, , , , 
Klinik Marienfried H.5.1.F,,,,0
Klinik Marienfried H.5.2.M,,,,0
Klinik Marienfried I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Klinik Marienfried I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Klinik Marienfried I.1.1.M,,,,0
Klinik Marienfried I.1.2.M,,,,0
Klinik Marienfried I.1.3.M,,,,0
Klinik Marienfried I.1.4.M,,,,0
Klinik Marienfried I.1.5.M,,,,0
Klinik Marienfried I.2 Operationen an der Wirbels‰ule, , , , 
Klinik Marienfried I.2.1.F,,,,10
Klinik Marienfried I.2.2.M,,,,<10
Klinik Marienfried I.3 H¸ftgelenknahe Frakturen, , , , 
Klinik Marienfried I.3.1.M,,,,0
Klinik Marienfried I.3.2.M,,,,0
Klinik Marienfried I.3.3.M,,,,0
Klinik Marienfried I.3.4.M,,,,0
Klinik Marienfried I.3.5.M,,,,0
Klinik Marienfried I.3.6.M,,,,0
Klinik Marienfried I.3.7.M,,,,0
Klinik Marienfried I.3.8.M,,,,0
Klinik Marienfried J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Klinik Marienfried J.1 Beatmung, , , , 
Klinik Marienfried J.1.1.M,,,,0
Klinik Marienfried J.2 Sepsis, , , , 
Klinik Marienfried J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Geburtshus Storchen‰scht AG A Erkrankungen des Herzens, , , , 
Geburtshus Storchen‰scht AG A.1 Herzinfarkt, , , , 
Geburtshus Storchen‰scht AG A.1.1.M,,,,0
Geburtshus Storchen‰scht AG A.1.2.M,,,,0
Geburtshus Storchen‰scht AG A.1.3.M,,,,0
Geburtshus Storchen‰scht AG A.1.4.M,,,,0
Geburtshus Storchen‰scht AG A.1.5.M,,,,0
Geburtshus Storchen‰scht AG A.1.6.P,,,,0
Geburtshus Storchen‰scht AG A.1.7.M,,,,0
Geburtshus Storchen‰scht AG A.1.8.M,,,,0
Geburtshus Storchen‰scht AG A.1.9.P,,,,0
Geburtshus Storchen‰scht AG A.1.10.M,,,,0
Geburtshus Storchen‰scht AG A.1.11.M,,,,0
Geburtshus Storchen‰scht AG A.2 Herzinsuffizienz, , , , 
Geburtshus Storchen‰scht AG A.2.1.M,,,,0
Geburtshus Storchen‰scht AG A.2.2.M,,,,0
Geburtshus Storchen‰scht AG A.2.3.M,,,,0
Geburtshus Storchen‰scht AG A.2.4.M,,,,0
Geburtshus Storchen‰scht AG A.2.5.M,,,,0
Geburtshus Storchen‰scht AG A.3 Linksherzkatheter (LHK), , , , 
Geburtshus Storchen‰scht AG A.3.1.F,,,,0
Geburtshus Storchen‰scht AG A.3.2.M,,,,0
Geburtshus Storchen‰scht AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Geburtshus Storchen‰scht AG A.3.4.M,,,,0
Geburtshus Storchen‰scht AG A.3.5.P,,,,0
Geburtshus Storchen‰scht AG A.3.6.F,,,,0
Geburtshus Storchen‰scht AG A.4 Herzrhythmusstˆrungen, , , , 
Geburtshus Storchen‰scht AG A.4.1.F,,,,0
Geburtshus Storchen‰scht AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Geburtshus Storchen‰scht AG A.5.1.F,,,,0
Geburtshus Storchen‰scht AG A.5.2.F,,,,0
Geburtshus Storchen‰scht AG A.6 Ablative Therapie, , , , 
Geburtshus Storchen‰scht AG A.6.1.F,,,,0
Geburtshus Storchen‰scht AG A.6.2.F,,,,0
Geburtshus Storchen‰scht AG A.7 Operationen am Herzen, , , , 
Geburtshus Storchen‰scht AG A.7.1.F,,,,0
Geburtshus Storchen‰scht AG A.7.2.F,,,,0
Geburtshus Storchen‰scht AG A.7.3.F,,,,0
Geburtshus Storchen‰scht AG A.7.4.F,,,,0
Geburtshus Storchen‰scht AG A.7.5.F,,,,0
Geburtshus Storchen‰scht AG A.7.6.F,,,,0
Geburtshus Storchen‰scht AG A.7.7.M,,,,0
Geburtshus Storchen‰scht AG A.7.11.M,,,,0
Geburtshus Storchen‰scht AG A.7.12.M,,,,0
Geburtshus Storchen‰scht AG A.7.13.M,,,,0
Geburtshus Storchen‰scht AG A.7.14.M,,,,0
Geburtshus Storchen‰scht AG A.7.15.M,,,,0
Geburtshus Storchen‰scht AG A.7.16.M,,,,0
Geburtshus Storchen‰scht AG A.7.17.M,,,,0
Geburtshus Storchen‰scht AG A.7.18.P,,,,0
Geburtshus Storchen‰scht AG B.1 Schlaganfall, , , , 
Geburtshus Storchen‰scht AG B.1.1.M,,,,0
Geburtshus Storchen‰scht AG B.1.2.M,,,,0
Geburtshus Storchen‰scht AG B.1.3.M,,,,0
Geburtshus Storchen‰scht AG B.1.4.M,,,,0
Geburtshus Storchen‰scht AG B.1.5.M,,,,0
Geburtshus Storchen‰scht AG B.1.6.P,...,...,,...
Geburtshus Storchen‰scht AG B.1.7.M,,,,0
Geburtshus Storchen‰scht AG B.1.8.M,,,,0
Geburtshus Storchen‰scht AG B.1.9.P,,,,0
Geburtshus Storchen‰scht AG B.1.9.M,,,,0
Geburtshus Storchen‰scht AG B.1.10.M,,,,0
Geburtshus Storchen‰scht AG B.1.11.M,,,,0
Geburtshus Storchen‰scht AG B.1.12.P,,,,0
Geburtshus Storchen‰scht AG B.1.12.M,,,,0
Geburtshus Storchen‰scht AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Geburtshus Storchen‰scht AG B.2.1.M,,,,0
Geburtshus Storchen‰scht AG B.2.2.P,...,...,,...
Geburtshus Storchen‰scht AG C Geriatrische Fr¸hrehablitation, , , , 
Geburtshus Storchen‰scht AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Geburtshus Storchen‰scht AG C.1.1.F,,,,...
Geburtshus Storchen‰scht AG D Erkrankungen der Lunge, , , , 
Geburtshus Storchen‰scht AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Geburtshus Storchen‰scht AG D.1.1.M,,,,0
Geburtshus Storchen‰scht AG D.1.2.M,,,,0
Geburtshus Storchen‰scht AG D.1.3.M,,,,0
Geburtshus Storchen‰scht AG D.1.4.M,,,,0
Geburtshus Storchen‰scht AG D.1.5.M,,,,0
Geburtshus Storchen‰scht AG D.1.6.M,,,,0
Geburtshus Storchen‰scht AG D.1.7.M,,,,0
Geburtshus Storchen‰scht AG D.1.8.M,,,,0
Geburtshus Storchen‰scht AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Geburtshus Storchen‰scht AG D.2.1.M,,,,0
Geburtshus Storchen‰scht AG D.2.2.M,...,...,...,...
Geburtshus Storchen‰scht AG D.2.3.M,...,...,...,...
Geburtshus Storchen‰scht AG D.2.4.M,...,...,...,...
Geburtshus Storchen‰scht AG D.2.5.M,...,...,...,...
Geburtshus Storchen‰scht AG D.2.6.P,...,...,,...
Geburtshus Storchen‰scht AG D.2.6.M,...,...,...,...
Geburtshus Storchen‰scht AG D.3 Lungenkrebs, , , , 
Geburtshus Storchen‰scht AG D.3.1.F,,,,0
Geburtshus Storchen‰scht AG D.4 Operationen an der Lunge, , , , 
Geburtshus Storchen‰scht AG D.4.1.M,,,,0
Geburtshus Storchen‰scht AG D.4.2.P,,,,0
Geburtshus Storchen‰scht AG D.4.2.M,,,,0
Geburtshus Storchen‰scht AG D.4.3.M,,,,0
Geburtshus Storchen‰scht AG E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Geburtshus Storchen‰scht AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Geburtshus Storchen‰scht AG E.1.1.M,,,,0
Geburtshus Storchen‰scht AG E.1.2.P,,,,0
Geburtshus Storchen‰scht AG E.2 Hernienoperationen, , , , 
Geburtshus Storchen‰scht AG E.2.1.M,,,,0
Geburtshus Storchen‰scht AG E.2.2.M,,,,0
Geburtshus Storchen‰scht AG E.3 Eingriffe an der Schilddr¸se, , , , 
Geburtshus Storchen‰scht AG E.3.1.F,,,,0
Geburtshus Storchen‰scht AG E.3.2.P,,,,0
Geburtshus Storchen‰scht AG E.3.3.F,,,,...
Geburtshus Storchen‰scht AG E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Geburtshus Storchen‰scht AG E.4.1.M,,,,0
Geburtshus Storchen‰scht AG E.4.2.M,,,,0
Geburtshus Storchen‰scht AG E.4.3.M,,,,0
Geburtshus Storchen‰scht AG E.4.4.M,,,,0
Geburtshus Storchen‰scht AG E.4.5.M,,,,0
Geburtshus Storchen‰scht AG E.4.6.M,,,,0
Geburtshus Storchen‰scht AG E.4.7.M,,,,0
Geburtshus Storchen‰scht AG E.4.8.F,,,,0
Geburtshus Storchen‰scht AG E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Geburtshus Storchen‰scht AG E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Geburtshus Storchen‰scht AG E.5 Operationen am Magen, , , , 
Geburtshus Storchen‰scht AG E.5.1.F,,,,0
Geburtshus Storchen‰scht AG E.5.2.M,,,,0
Geburtshus Storchen‰scht AG E.5.3.M,,,,0
Geburtshus Storchen‰scht AG E.6 Operationen am ÷sophagus, , , , 
Geburtshus Storchen‰scht AG E.6.1.M,,,,0
Geburtshus Storchen‰scht AG E.7 Operationen am Pankreas, , , , 
Geburtshus Storchen‰scht AG E.7.1.M,,,,0
Geburtshus Storchen‰scht AG F Operationen an Gef‰ssen, , , , 
