hospital_indicator,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011
Geburtshaus Tagmond G.1.3.P,0,0.264,,0
Geburtshaus Tagmond G.1.4.P,0,0.33,,0
Geburtshaus Tagmond G.2 Neugeborene, , , , 
Geburtshaus Tagmond G.2.1.F,,,,0
Geburtshaus Tagmond G.2.2.F,,,,0
Geburtshaus Tagmond G.2.3.F,,,,0
Geburtshaus Tagmond G.2.4.F,,,,0
Geburtshaus Tagmond G.2.5.F,,,,0
Geburtshaus Tagmond G.2.6.F,,,,0
Geburtshaus Tagmond G.2.7.F,,,,0
Geburtshaus Tagmond G.2.8.F,,,,0
Geburtshaus Tagmond G.2.9.F,,,,<10
Geburtshaus Tagmond G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Geburtshaus Tagmond G.3.1.M,,,,0
Geburtshaus Tagmond G.3.2.P,,,,0
Geburtshaus Tagmond G.4 Brustkrebs, , , , 
Geburtshaus Tagmond G.4.1.F,,,,0
Geburtshaus Tagmond G.5 Eingriffe an der Brust, , , , 
Geburtshaus Tagmond G.5.1.F,,,,0
Geburtshaus Tagmond G.5.2.F,,,,0
Geburtshaus Tagmond G.5.3.P,,,,0
Geburtshaus Tagmond H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Geburtshaus Tagmond H.1 Entfernung der Niere (Nephrektomie), , , , 
Geburtshaus Tagmond H.1.1.M,,,,0
Geburtshaus Tagmond H.1.2.P,,,,0
Geburtshaus Tagmond H.1.3.P Anteil partielle Nephrektomie,,,,0
Geburtshaus Tagmond H.1.3.M,,,,0
Geburtshaus Tagmond H.1.4.P,,,,0
Geburtshaus Tagmond H.2 Nierensteine, , , , 
Geburtshaus Tagmond H.2.1.F,,,,0
Geburtshaus Tagmond H.2.2.P,,,,0
Geburtshaus Tagmond H.3 Eingriffe an der Harnblase, , , , 
Geburtshaus Tagmond H.3.1.F,,,,0
Geburtshaus Tagmond H.3.2.F,,,,0
Geburtshaus Tagmond H.3.3.F,,,,0
Geburtshaus Tagmond H.3.4.P,,,,0
Geburtshaus Tagmond H.3.5.M,,,,0
Geburtshaus Tagmond H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Geburtshaus Tagmond H.4.1.M,,,,0
Geburtshaus Tagmond H.5 Prostatakarzinom, , , , 
Geburtshaus Tagmond H.5.1.F,,,,0
Geburtshaus Tagmond H.5.2.M,,,,0
Geburtshaus Tagmond I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Geburtshaus Tagmond I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Geburtshaus Tagmond I.1.1.M,,,,0
Geburtshaus Tagmond I.1.2.M,,,,0
Geburtshaus Tagmond I.1.3.M,,,,0
Geburtshaus Tagmond I.1.4.M,,,,0
Geburtshaus Tagmond I.1.5.M,,,,0
Geburtshaus Tagmond I.2 Operationen an der Wirbels‰ule, , , , 
Geburtshaus Tagmond I.2.1.F,,,,0
Geburtshaus Tagmond I.2.2.M,,,,0
Geburtshaus Tagmond I.3 H¸ftgelenknahe Frakturen, , , , 
Geburtshaus Tagmond I.3.1.M,,,,0
Geburtshaus Tagmond I.3.2.M,,,,0
Geburtshaus Tagmond I.3.3.M,,,,0
Geburtshaus Tagmond I.3.4.M,,,,0
Geburtshaus Tagmond I.3.5.M,,,,0
Geburtshaus Tagmond I.3.6.M,,,,0
Geburtshaus Tagmond I.3.7.M,,,,0
Geburtshaus Tagmond I.3.8.M,,,,0
"Geburtshaus Tagmond J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Geburtshaus Tagmond J.1 Beatmung, , , , 
Geburtshaus Tagmond J.1.1.M,,,,0
Geburtshaus Tagmond J.2 Sepsis, , , , 
Geburtshaus Tagmond J.2.1.M,,,,0
institution indicator,taux observE 2011,taux attendu 2011,SMR 2011,nombre de cas 2011
Maison de naissance Aquila A Maladies cardiaques, , , , 
Maison de naissance Aquila A.1 Infarctus du myocarde, , , , 
Maison de naissance Aquila A.1.1.M,,,,0
Maison de naissance Aquila A.1.2.M,,,,0
Maison de naissance Aquila A.1.3.M,,,,0
Maison de naissance Aquila A.1.4.M,,,,0
Maison de naissance Aquila A.1.5.M,,,,0
Maison de naissance Aquila A.1.6.P,,,,0
Maison de naissance Aquila A.1.7.M,,,,0
Maison de naissance Aquila A.1.8.M,,,,0
Maison de naissance Aquila A.1.9.P,,,,0
Maison de naissance Aquila A.1.10.M,,,,0
Maison de naissance Aquila A.1.11.M,,,,0
Maison de naissance Aquila A.2 Insuffisance cardiaque, , , , 
Maison de naissance Aquila A.2.1.M,,,,0
Maison de naissance Aquila A.2.2.M,,,,0
Maison de naissance Aquila A.2.3.M,,,,0
Maison de naissance Aquila A.2.4.M,,,,0
Maison de naissance Aquila A.2.5.M,,,,0
Maison de naissance Aquila A.3 CathEtErisme cardiaque gauche (CCG), , , , 
Maison de naissance Aquila A.3.1.F,,,,0
Maison de naissance Aquila A.3.2.M,,,,0
"Maison de naissance Aquila A.3.3.M Cas avec CCG sans infarctus du myocarde avec diagnostic de complications (‚ge >19), mortalitE",,,,0
Maison de naissance Aquila A.3.4.M,,,,0
Maison de naissance Aquila A.3.5.P,,,,0
Maison de naissance Aquila A.3.6.F,,,,0
Maison de naissance Aquila A.4 Troubles du rythme cardiaque, , , , 
Maison de naissance Aquila A.4.1.F,,,,0
Maison de naissance Aquila A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Maison de naissance Aquila A.5.1.F,,,,0
Maison de naissance Aquila A.5.2.F,,,,0
Maison de naissance Aquila A.6 Traitement par ablation, , , , 
Maison de naissance Aquila A.6.1.F,,,,0
Maison de naissance Aquila A.6.2.F,,,,0
Maison de naissance Aquila A.7 OpErations du cúur, , , , 
Maison de naissance Aquila A.7.1.F,,,,0
Maison de naissance Aquila A.7.2.F,,,,0
Maison de naissance Aquila A.7.3.F,,,,0
Maison de naissance Aquila A.7.4.F,,,,0
Maison de naissance Aquila A.7.5.F,,,,0
Maison de naissance Aquila A.7.6.F,,,,0
Maison de naissance Aquila A.7.7.M,,,,0
Maison de naissance Aquila A.7.8.M,,,,0
Maison de naissance Aquila A.7.9.M,,,,0
Maison de naissance Aquila A.7.10.M,,,,0
Maison de naissance Aquila A.7.11.M,,,,0
Maison de naissance Aquila A.7.12.M,,,,0
Maison de naissance Aquila A.7.13.M,,,,0
Maison de naissance Aquila A.7.14.M,,,,0
Maison de naissance Aquila A.7.15.M,,,,0
Maison de naissance Aquila A.7.16.M,,,,0
Maison de naissance Aquila A.7.17.M,,,,0
Maison de naissance Aquila A.7.18.P,,,,0
Maison de naissance Aquila B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Maison de naissance Aquila B.1.1.M,,,,0
Maison de naissance Aquila B.1.2.M,,,,0
Maison de naissance Aquila B.1.3.M,,,,0
Maison de naissance Aquila B.1.4.M,,,,0
Maison de naissance Aquila B.1.5.M,,,,0
Maison de naissance Aquila B.1.6.P,,,,0
Maison de naissance Aquila B.1.7.M,,,,0
Maison de naissance Aquila B.1.8.M,,,,0
Maison de naissance Aquila B.1.9.P,,,,0
Maison de naissance Aquila B.1.9.M,,,,0
Maison de naissance Aquila B.1.10.M,,,,0
Maison de naissance Aquila B.1.11.M,,,,0
Maison de naissance Aquila B.1.12.P,,,,0
Maison de naissance Aquila B.1.12.M,,,,0
Maison de naissance Aquila B.2 Accident ischEmique transitoire (AIT), , , , 
Maison de naissance Aquila B.2.1.M,,,,0
Maison de naissance Aquila B.2.2.P,,,,0
Maison de naissance Aquila C REEducation gEriatrique prEcoce, , , , 
Maison de naissance Aquila C.1 REEducation gEriatrique prEcoce, , , , 
Maison de naissance Aquila C.1.1.F,,,,0
Maison de naissance Aquila C.1.2.P,,,,0
Maison de naissance Aquila C.1.3.S,,,,0
Maison de naissance Aquila D Maladies pulmonaires, , , , 
Maison de naissance Aquila D.1 Pneumonie, , , , 
Maison de naissance Aquila D.1.1.M,,,,0
Maison de naissance Aquila D.1.2.M,,,,0
Maison de naissance Aquila D.1.3.M,,,,0
Maison de naissance Aquila D.1.4.M,,,,0
Maison de naissance Aquila D.1.5.M,,,,0
Maison de naissance Aquila D.1.6.M,,,,0
Maison de naissance Aquila D.1.7.M,,,,0
Maison de naissance Aquila D.1.8.M,,,,0
Maison de naissance Aquila D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Maison de naissance Aquila D.2.1.M,,,,0
Maison de naissance Aquila D.2.2.M,,,,0
Maison de naissance Aquila D.2.3.M,,,,0
Maison de naissance Aquila D.2.4.M,,,,0
Maison de naissance Aquila D.2.5.M,,,,0
Maison de naissance Aquila D.2.6.P,,,,0
Maison de naissance Aquila D.2.6.M,,,,0
Maison de naissance Aquila D.3 Cancer du poumon (carcinome bronchique), , , , 
Maison de naissance Aquila D.3.1.F,,,,0
Maison de naissance Aquila D.4 OpErations du poumon, , , , 
Maison de naissance Aquila D.4.1.M,,,,0
Maison de naissance Aquila D.4.2.P,,,,0
Maison de naissance Aquila D.4.2.M,,,,0
Maison de naissance Aquila D.4.3.M,,,,0
Maison de naissance Aquila D.4.4.P,,,,0
Maison de naissance Aquila E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Maison de naissance Aquila E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Maison de naissance Aquila E.1.1.M,,,,0
Maison de naissance Aquila E.1.2.P,,,,0
Maison de naissance Aquila E.2 REparations de hernie, , , , 
Maison de naissance Aquila E.2.1.M,,,,0
Maison de naissance Aquila E.2.2.M,,,,0
Maison de naissance Aquila E.3 OpErations de la thyroÔde, , , , 
Maison de naissance Aquila E.3.1.F,,,,0
Maison de naissance Aquila E.3.2.P,,,,0
Maison de naissance Aquila E.3.3.F,,,,0
Maison de naissance Aquila E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Maison de naissance Aquila E.4.1.M,,,,0
Maison de naissance Aquila E.4.2.M,,,,0
Maison de naissance Aquila E.4.3.M,,,,0
Maison de naissance Aquila E.4.4.M,,,,0
Maison de naissance Aquila E.4.5.M,,,,0
Maison de naissance Aquila E.4.6.M,,,,0
Maison de naissance Aquila E.4.7.M,,,,0
Maison de naissance Aquila E.4.8.F,,,,0
Maison de naissance Aquila E.4.9.F Interventions colorectales locales pour cancer colorectal,,,,0
"Maison de naissance Aquila E.4.10.F Interventions colorectales locales, affection autre que cancer colorectal",,,,0
Maison de naissance Aquila E.5 OpErations de l'estomac, , , , 
Maison de naissance Aquila E.5.1.F,,,,0
Maison de naissance Aquila E.5.2.M,,,,0
Maison de naissance Aquila E.5.3.M,,,,0
Maison de naissance Aquila E.6 OpErations de líúsophage, , , , 
Maison de naissance Aquila E.6.1.M,,,,0
Maison de naissance Aquila E.7 OpErations du pancrEas, , , , 
Maison de naissance Aquila E.7.1.M,,,,0
Maison de naissance Aquila F OpErations de vaisseaux, , , , 
Maison de naissance Aquila F.1 OpErations des vaisseaux extra≠cr‚niens, , , , 
Maison de naissance Aquila F.1.1.M,,,,0
Maison de naissance Aquila F.1.2.M,,,,0
Maison de naissance Aquila F.1.3.F,,,,0
Maison de naissance Aquila F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte), , , , 
Maison de naissance Aquila F.2.1.F,,,,0
Maison de naissance Aquila F.2.2.M,,,,0
Maison de naissance Aquila F.2.3.M,,,,0
Maison de naissance Aquila F.2.4.F,,,,0
Maison de naissance Aquila F.2.5.M,,,,0
Maison de naissance Aquila F.3 OpErations des artËres du bassin et des jambes, , , , 
Maison de naissance Aquila F.3.1.F,,,,0
Maison de naissance Aquila F.3.2.M,,,,0
Maison de naissance Aquila F.3.3.M,,,,0
Maison de naissance Aquila F.3.4.M,,,,0
Maison de naissance Aquila F.3.5.M,,,,0
Maison de naissance Aquila F.3.6.M,,,,0
Maison de naissance Aquila F.3.7.M,,,,0
Maison de naissance Aquila F.3.8.F,,,,0
Maison de naissance Aquila F.3.9.F,,,,0
Maison de naissance Aquila F.4 Amputations, , , , 
Maison de naissance Aquila F.4.1.M,,,,0
Maison de naissance Aquila F.4.2.M,,,,0
Maison de naissance Aquila F.5 Angioplasties transluminales percutanEes (ATP), , , , 
Maison de naissance Aquila F.5.1.F,,,,0
Maison de naissance Aquila F.5.2.F,,,,0
Maison de naissance Aquila F.5.3.F,,,,0
Maison de naissance Aquila G GynEcologie et obstEtrique, , , , 
Maison de naissance Aquila G.1 Accouchements, , , , 
Maison de naissance Aquila G.1.1.F,,,,<10
Maison de naissance Aquila G.1.1.P,0,0,,0
Maison de naissance Aquila G.1.2.P,0,0.031,,0
Maison de naissance Aquila G.1.3.P,0,0.264,,0
Maison de naissance Aquila G.1.4.P,0,0.33,,0
Maison de naissance Aquila G.2 Nouveau≠nEs, , , , 
Maison de naissance Aquila G.2.1.F,,,,0
Maison de naissance Aquila G.2.2.F,,,,0
Maison de naissance Aquila G.2.3.F,,,,0
Maison de naissance Aquila G.2.4.F,,,,0
Maison de naissance Aquila G.2.5.F,,,,0
Maison de naissance Aquila G.2.6.F,,,,0
Maison de naissance Aquila G.2.7.F,,,,0
Maison de naissance Aquila G.2.8.F,,,,0
Maison de naissance Aquila G.2.9.F,,,,0
Maison de naissance Aquila G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Maison de naissance Aquila G.3.1.M,,,,0
Maison de naissance Aquila G.3.2.P,,,,0
Maison de naissance Aquila G.4 Cancer du sein, , , , 
Maison de naissance Aquila G.4.1.F,,,,0
Maison de naissance Aquila G.5 Interventions du sein, , , , 
Maison de naissance Aquila G.5.1.F,,,,0
Maison de naissance Aquila G.5.2.F,,,,0
Maison de naissance Aquila G.5.3.P,,,,0
Maison de naissance Aquila H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Maison de naissance Aquila H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Maison de naissance Aquila H.1.1.M,,,,0
Maison de naissance Aquila H.1.2.P,,,,0
"Maison de naissance Aquila H.1.3.P NEphrectomie partielle, pourcentage",,,,0
Maison de naissance Aquila H.1.3.M,,,,0
Maison de naissance Aquila H.1.4.P,,,,0
Maison de naissance Aquila H.2 Calculs rEnaux, , , , 
Maison de naissance Aquila H.2.1.F,,,,0
Maison de naissance Aquila H.2.2.P,,,,0
Maison de naissance Aquila H.3 OpErations de la vessie, , , , 
Maison de naissance Aquila H.3.1.F,,,,0
Maison de naissance Aquila H.3.2.F,,,,0
Maison de naissance Aquila H.3.3.F,,,,0
Maison de naissance Aquila H.3.4.P,,,,0
Maison de naissance Aquila H.3.5.M,,,,0
Maison de naissance Aquila H.4 REsection prostatique transurEtrale (TURP), , , , 
Maison de naissance Aquila H.4.1.M,,,,0
Maison de naissance Aquila H.5 Carcinome de la prostate, , , , 
Maison de naissance Aquila H.5.1.F,,,,0
Maison de naissance Aquila H.5.2.M,,,,0
Maison de naissance Aquila I Affections orthopEdiques et traumatologiques, , , , 
"Maison de naissance Aquila I.1 Remplacement de l'articulation, endoprothËse totale (EPT)", , , , 
Maison de naissance Aquila I.1.1.M,,,,0
Maison de naissance Aquila I.1.2.M,,,,0
Maison de naissance Aquila I.1.3.M,,,,0
Maison de naissance Aquila I.1.4.M,,,,0
Maison de naissance Aquila I.1.5.M,,,,0
Maison de naissance Aquila I.2 OpErations de la colonne vertEbrale, , , , 
Maison de naissance Aquila I.2.1.F,,,,0
Maison de naissance Aquila I.2.2.M,,,,0
Maison de naissance Aquila I.3 Fractures mEtaphysaires de la hanche, , , , 
Maison de naissance Aquila I.3.1.M,,,,0
Maison de naissance Aquila I.3.2.M,,,,0
Maison de naissance Aquila I.3.3.M,,,,0
Maison de naissance Aquila I.3.4.M,,,,0
Maison de naissance Aquila I.3.5.M,,,,0
Maison de naissance Aquila I.3.6.M,,,,0
Maison de naissance Aquila I.3.7.M,,,,0
Maison de naissance Aquila I.3.8.M,,,,0
"Maison de naissance Aquila J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Maison de naissance Aquila J.1 Respiration artificielle, , , , 
Maison de naissance Aquila J.1.1.M,,,,0
Maison de naissance Aquila J.2 Etats septiques, , , , 
Maison de naissance Aquila J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2011,erwartete Rate 2011,SMR 2011,Fallzahl 2011
Kinderspital Z¸rich A Erkrankungen des Herzens, , , , 
Kinderspital Z¸rich A.1 Herzinfarkt, , , , 
Kinderspital Z¸rich A.1.1.M,,,,0
Kinderspital Z¸rich A.1.2.M,,,,0
Kinderspital Z¸rich A.1.3.M,,,,0
Kinderspital Z¸rich A.1.4.M,,,,0
Kinderspital Z¸rich A.1.5.M,,,,0
Kinderspital Z¸rich A.1.6.P,,,,0
Kinderspital Z¸rich A.1.7.M,,,,0
Kinderspital Z¸rich A.1.8.M,,,,0
Kinderspital Z¸rich A.1.9.P,,,,0
Kinderspital Z¸rich A.1.10.M,,,,0
Kinderspital Z¸rich A.1.11.M,,,,0
Kinderspital Z¸rich A.2 Herzinsuffizienz, , , , 
Kinderspital Z¸rich A.2.1.M,,,,0
Kinderspital Z¸rich A.2.2.M,,,,0
Kinderspital Z¸rich A.2.3.M,,,,0
Kinderspital Z¸rich A.2.4.M,,,,0
Kinderspital Z¸rich A.2.5.M,,,,0
Kinderspital Z¸rich A.3 Linksherzkatheter (LHK), , , , 
Kinderspital Z¸rich A.3.1.F,,,,129
Kinderspital Z¸rich A.3.2.M,,,,0
"Kinderspital Z¸rich A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
Kinderspital Z¸rich A.3.4.M,,,,0
Kinderspital Z¸rich A.3.5.P,,,,0
Kinderspital Z¸rich A.3.6.F,,,,129
Kinderspital Z¸rich A.4 Herzrhythmusstˆrungen, , , , 
Kinderspital Z¸rich A.4.1.F,,,,49
Kinderspital Z¸rich A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Kinderspital Z¸rich A.5.1.F,,,,19
Kinderspital Z¸rich A.5.2.F,,,,<10
Kinderspital Z¸rich A.6 Ablative Therapie, , , , 
Kinderspital Z¸rich A.6.1.F,,,,27
Kinderspital Z¸rich A.6.2.F,,,,<10
Kinderspital Z¸rich A.7 Operationen am Herzen, , , , 
Kinderspital Z¸rich A.7.1.F,,,,227
Kinderspital Z¸rich A.7.2.F,,,,83
Kinderspital Z¸rich A.7.3.F,,,,<10
Kinderspital Z¸rich A.7.4.F,,,,173
Kinderspital Z¸rich A.7.5.F,,,,33
Kinderspital Z¸rich A.7.6.F,,,,227
Kinderspital Z¸rich A.7.7.M,,,,<10
Kinderspital Z¸rich A.7.8.M,,,,0
Kinderspital Z¸rich A.7.9.M,,,,0
Kinderspital Z¸rich A.7.10.M,,,,0
Kinderspital Z¸rich A.7.11.M,,,,0
Kinderspital Z¸rich A.7.12.M,,,,0
Kinderspital Z¸rich A.7.13.M,,,,0
Kinderspital Z¸rich A.7.14.M,,,,0
Kinderspital Z¸rich A.7.15.M,,,,0
Kinderspital Z¸rich A.7.16.M,,,,0
Kinderspital Z¸rich A.7.17.M,,,,0
Kinderspital Z¸rich A.7.18.P,,,,0
Kinderspital Z¸rich B.1 Schlaganfall, , , , 
Kinderspital Z¸rich B.1.1.M,,,,0
Kinderspital Z¸rich B.1.2.M,,,,0
Kinderspital Z¸rich B.1.3.M,,,,0
Kinderspital Z¸rich B.1.4.M,,,,0
Kinderspital Z¸rich B.1.5.M,,,,0
Kinderspital Z¸rich B.1.6.P,,,,0
Kinderspital Z¸rich B.1.7.M,,,,0
Kinderspital Z¸rich B.1.8.M,,,,0
Kinderspital Z¸rich B.1.9.P,,,,0
Kinderspital Z¸rich B.1.9.M,,,,0
Kinderspital Z¸rich B.1.10.M,,,,0
Kinderspital Z¸rich B.1.11.M,,,,0
Kinderspital Z¸rich B.1.12.P,,,,0
Kinderspital Z¸rich B.1.12.M,,,,0
Kinderspital Z¸rich B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kinderspital Z¸rich B.2.1.M,,,,<10
Kinderspital Z¸rich B.2.2.P,0,0.006,,0
Kinderspital Z¸rich C Geriatrische Fr¸hrehablitation, , , , 
Kinderspital Z¸rich C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kinderspital Z¸rich C.1.1.F,,,,0
Kinderspital Z¸rich C.1.2.P,,,,0
Kinderspital Z¸rich C.1.3.S,,,,0
Kinderspital Z¸rich D Erkrankungen der Lunge, , , , 
Kinderspital Z¸rich D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kinderspital Z¸rich D.1.1.M,0.008,0.003,2.8,133
Kinderspital Z¸rich D.1.2.M,0.008,0.003,2.9,132
Kinderspital Z¸rich D.1.3.M,,,,<10
Kinderspital Z¸rich D.1.4.M,,,,0
Kinderspital Z¸rich D.1.5.M,,,,0
Kinderspital Z¸rich D.1.6.M,,,,0
Kinderspital Z¸rich D.1.7.M,0.009,0.003,2.8,109
Kinderspital Z¸rich D.1.8.M,,,,<10
Kinderspital Z¸rich D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kinderspital Z¸rich D.2.1.M,,,,0
Kinderspital Z¸rich D.2.2.M,,,,0
Kinderspital Z¸rich D.2.3.M,,,,0
Kinderspital Z¸rich D.2.4.M,,,,0
Kinderspital Z¸rich D.2.5.M,,,,0
Kinderspital Z¸rich D.2.6.P,,,,0
Kinderspital Z¸rich D.2.6.M,,,,0
Kinderspital Z¸rich D.3 Lungenkrebs, , , , 
Kinderspital Z¸rich D.3.1.F,,,,0
Kinderspital Z¸rich D.4 Operationen an der Lunge, , , , 
Kinderspital Z¸rich D.4.1.M,,,,<10
Kinderspital Z¸rich D.4.2.P,,,,0
Kinderspital Z¸rich D.4.2.M,,,,0
Kinderspital Z¸rich D.4.3.M,,,,0
Kinderspital Z¸rich D.4.4.P,,,,0
Kinderspital Z¸rich E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Kinderspital Z¸rich E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kinderspital Z¸rich E.1.1.M,,,,<10
Kinderspital Z¸rich E.1.2.P,,,,<10
Kinderspital Z¸rich E.2 Hernienoperationen, , , , 
Kinderspital Z¸rich E.2.1.M,0,0,,94
Kinderspital Z¸rich E.2.2.M,,,,<10
Kinderspital Z¸rich E.3 Eingriffe an der Schilddr¸se, , , , 
Kinderspital Z¸rich E.3.1.F,,,,0
Kinderspital Z¸rich E.3.2.P,,,,0
Kinderspital Z¸rich E.3.3.F,,,,0
Kinderspital Z¸rich E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Kinderspital Z¸rich E.4.1.M,0.038,0.028,1.4,26
Kinderspital Z¸rich E.4.2.M,,,,0
Kinderspital Z¸rich E.4.3.M,,,,0
Kinderspital Z¸rich E.4.4.M,,,,0
Kinderspital Z¸rich E.4.5.M,,,,0
Kinderspital Z¸rich E.4.6.M,,,,0
Kinderspital Z¸rich E.4.7.M,,,,0
Kinderspital Z¸rich E.4.8.F,,,,26
Kinderspital Z¸rich E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Kinderspital Z¸rich E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,<10
Kinderspital Z¸rich E.5 Operationen am Magen, , , , 
Kinderspital Z¸rich E.5.1.F,,,,0
Kinderspital Z¸rich E.5.2.M,,,,0
Kinderspital Z¸rich E.5.3.M,,,,0
Kinderspital Z¸rich E.6 Operationen am ÷sophagus, , , , 
Kinderspital Z¸rich E.6.1.M,,,,<10
Kinderspital Z¸rich E.7 Operationen am Pankreas, , , , 
Kinderspital Z¸rich E.7.1.M,,,,0
Kinderspital Z¸rich F Operationen an Gef‰ssen, , , , 
Kinderspital Z¸rich F.1 Extrakranielle Gef‰ssoperationen, , , , 
Kinderspital Z¸rich F.1.1.M,,,,0
Kinderspital Z¸rich F.1.2.M,,,,0
Kinderspital Z¸rich F.1.3.F,,,,0
Kinderspital Z¸rich F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Kinderspital Z¸rich F.2.1.F,,,,12
Kinderspital Z¸rich F.2.2.M,,,,0
Kinderspital Z¸rich F.2.3.M,,,,0
Kinderspital Z¸rich F.2.4.F,,,,<10
Kinderspital Z¸rich F.2.5.M,,,,0
Kinderspital Z¸rich F.3 Operationen an Becken≠/Beinarterien, , , , 
Kinderspital Z¸rich F.3.1.F,,,,<10
Kinderspital Z¸rich F.3.2.M,,,,0
Kinderspital Z¸rich F.3.3.M,,,,0
Kinderspital Z¸rich F.3.4.M,,,,0
Kinderspital Z¸rich F.3.5.M,,,,0
Kinderspital Z¸rich F.3.6.M,,,,0
Kinderspital Z¸rich F.3.7.M,,,,0
Kinderspital Z¸rich F.3.8.F,,,,0
Kinderspital Z¸rich F.3.9.F,,,,<10
Kinderspital Z¸rich F.4 Amputationen, , , , 
Kinderspital Z¸rich F.4.1.M,,,,<10
Kinderspital Z¸rich F.4.2.M,,,,0
Kinderspital Z¸rich F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Kinderspital Z¸rich F.5.1.F,,,,26
Kinderspital Z¸rich F.5.2.F,,,,0
Kinderspital Z¸rich F.5.3.F,,,,0
Kinderspital Z¸rich G Geburtshilfe und Frauenheilkunde, , , , 
Kinderspital Z¸rich G.1 Geburten, , , , 
Kinderspital Z¸rich G.1.1.F,,,,0
Kinderspital Z¸rich G.1.1.P,,,,0
Kinderspital Z¸rich G.1.2.P,,,,0
Kinderspital Z¸rich G.1.3.P,,,,0
Kinderspital Z¸rich G.1.4.P,,,,0
Kinderspital Z¸rich G.2 Neugeborene, , , , 
Kinderspital Z¸rich G.2.1.F,,,,15
Kinderspital Z¸rich G.2.2.F,,,,11
Kinderspital Z¸rich G.2.3.F,,,,0
Kinderspital Z¸rich G.2.4.F,,,,<10
Kinderspital Z¸rich G.2.5.F,,,,<10
Kinderspital Z¸rich G.2.6.F,,,,<10
Kinderspital Z¸rich G.2.7.F,,,,<10
Kinderspital Z¸rich G.2.8.F,,,,67
Kinderspital Z¸rich G.2.9.F,,,,391
Kinderspital Z¸rich G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Kinderspital Z¸rich G.3.1.M,,,,0
Kinderspital Z¸rich G.3.2.P,,,,0
Kinderspital Z¸rich G.4 Brustkrebs, , , , 
Kinderspital Z¸rich G.4.1.F,,,,0
Kinderspital Z¸rich G.5 Eingriffe an der Brust, , , , 
Kinderspital Z¸rich G.5.1.F,,,,<10
Kinderspital Z¸rich G.5.2.F,,,,0
Kinderspital Z¸rich G.5.3.P,,,,0
Kinderspital Z¸rich H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Kinderspital Z¸rich H.1 Entfernung der Niere (Nephrektomie), , , , 
Kinderspital Z¸rich H.1.1.M,,,,<10
Kinderspital Z¸rich H.1.2.P,,,,<10
Kinderspital Z¸rich H.1.3.P Anteil partielle Nephrektomie,,,,<10
Kinderspital Z¸rich H.1.3.M,,,,<10
Kinderspital Z¸rich H.1.4.P,,,,<10
Kinderspital Z¸rich H.2 Nierensteine, , , , 
Kinderspital Z¸rich H.2.1.F,,,,13
Kinderspital Z¸rich H.2.2.P,,,,<10
Kinderspital Z¸rich H.3 Eingriffe an der Harnblase, , , , 
Kinderspital Z¸rich H.3.1.F,,,,<10
Kinderspital Z¸rich H.3.2.F,,,,<10
Kinderspital Z¸rich H.3.3.F,,,,0
Kinderspital Z¸rich H.3.4.P,,,,0
